,casos_2304400,casos_est_2304400,casos_est_min_2304400,casos_est_max_2304400,p_rt1_2304400,p_inc100k_2304400,temp_min_2304400,temp_max_2304400,umid_min_2304400,pressao_min_2304400,casos_2311702,casos_est_2311702,casos_est_min_2311702,casos_est_max_2311702,p_rt1_2311702,p_inc100k_2311702,temp_min_2311702,temp_max_2311702,umid_min_2311702,pressao_min_2311702,casos_2307650,casos_est_2307650,casos_est_min_2307650,casos_est_max_2307650,p_rt1_2307650,p_inc100k_2307650,temp_min_2307650,temp_max_2307650,umid_min_2307650,pressao_min_2307650,casos_2306306,casos_est_2306306,casos_est_min_2306306,casos_est_max_2306306,p_rt1_2306306,p_inc100k_2306306,temp_min_2306306,temp_max_2306306,umid_min_2306306,pressao_min_2306306
2013-06-30,684,684.0,684,684,0.5816325,25.459576,24.428571428571427,29.142857142857142,53.857142857142854,1011.0,35,35.0,35,35,0.10242891,190.37259,24.428571428571427,29.142857142857142,53.857142857142854,1011.0,136,136.0,136,136,0.03143686,59.270107,24.428571428571427,29.142857142857142,53.857142857142854,1011.0,0,0.0,0,0,0.0,0.0,24.428571428571427,29.142857142857142,53.857142857142854,1011.0
2013-07-07,624,624.0,624,624,0.15664117,23.226278,23.571428571428573,29.428571428571427,51.285714285714285,1011.2857142857143,60,60.0,60,60,0.9113902,326.353,23.571428571428573,29.428571428571427,51.285714285714285,1011.2857142857143,117,117.0,117,117,0.005029267,50.989723,23.571428571428573,29.428571428571427,51.285714285714285,1011.2857142857143,0,0.0,0,0,0.0,0.0,23.571428571428573,29.428571428571427,51.285714285714285,1011.2857142857143
2013-07-14,597,597.0,597,597,0.07450027,22.221296,23.428571428571427,29.285714285714285,47.857142857142854,1011.7142857142857,24,24.0,24,24,0.0070625385,130.5412,23.428571428571427,29.285714285714285,47.857142857142854,1011.7142857142857,104,104.0,104,104,0.013387134,45.3242,23.428571428571427,29.285714285714285,47.857142857142854,1011.7142857142857,0,0.0,0,0,0.0,0.0,23.428571428571427,29.285714285714285,47.857142857142854,1011.7142857142857
2013-07-21,536,536.0,536,536,0.0046405075,19.950779,23.571428571428573,29.142857142857142,51.142857142857146,1011.4285714285714,33,33.0,33,33,0.13188545,179.49416,23.571428571428573,29.142857142857142,51.142857142857146,1011.4285714285714,58,58.0,58,58,2.7739716e-06,25.276957,23.571428571428573,29.142857142857142,51.142857142857146,1011.4285714285714,1,1.0,1,1,0.9631766,1.8844103,23.571428571428573,29.142857142857142,51.142857142857146,1011.4285714285714
2013-07-28,672,672.0,672,672,0.984894,25.012917,24.142857142857142,29.0,50.142857142857146,1012.0,39,39.0,39,39,0.6238702,212.12946,24.142857142857142,29.0,50.142857142857146,1012.0,63,63.0,63,63,0.00487938,27.456005,24.142857142857142,29.0,50.142857142857146,1012.0,1,1.0,1,1,0.81452835,1.8844103,24.142857142857142,29.0,50.142857142857146,1012.0
2013-08-04,633,633.0,633,633,0.8801117,23.561274,23.571428571428573,29.714285714285715,40.57142857142857,1012.0,44,44.0,44,44,0.8680911,239.32553,23.571428571428573,29.714285714285715,40.57142857142857,1012.0,56,56.0,56,56,0.061026625,24.405338,23.571428571428573,29.714285714285715,40.57142857142857,1012.0,0,0.0,0,0,0.0,0.0,23.571428571428573,29.714285714285715,40.57142857142857,1012.0
2013-08-11,530,530.0,530,530,0.0061342777,19.72745,24.0,29.714285714285715,43.142857142857146,880.0,29,29.0,29,29,0.15155154,157.73729,24.0,29.714285714285715,43.142857142857146,880.0,58,58.0,58,58,0.35696176,25.276957,24.0,29.714285714285715,43.142857142857146,880.0,0,0.0,0,0,0.0,0.0,24.0,29.714285714285715,43.142857142857146,880.0
2013-08-18,419,419.0,419,419,9.521827e-09,15.595851,24.428571428571427,29.428571428571427,46.285714285714285,1009.5714285714286,56,56.0,56,56,0.9612119,304.59613,24.428571428571427,29.428571428571427,46.285714285714285,1009.5714285714286,43,43.0,43,43,0.07220401,18.739813,24.428571428571427,29.428571428571427,46.285714285714285,1009.5714285714286,0,0.0,0,0,0.0,0.0,24.428571428571427,29.428571428571427,46.285714285714285,1009.5714285714286
2013-08-25,311,311.0,311,311,1.070255e-13,11.575918,24.428571428571427,30.285714285714285,41.0,1010.2857142857143,12,12.0,12,12,5.2429958e-05,65.2706,24.428571428571427,30.285714285714285,41.0,1010.2857142857143,36,36.0,36,36,0.036890894,15.689146,24.428571428571427,30.285714285714285,41.0,1010.2857142857143,1,1.0,1,1,0.92503905,1.8844103,24.428571428571427,30.285714285714285,41.0,1010.2857142857143
2013-09-01,278,278.0,278,278,1.9426084e-08,10.347605,24.571428571428573,30.428571428571427,45.714285714285715,1011.0,17,17.0,17,17,0.0042712246,92.46668,24.571428571428573,30.428571428571427,45.714285714285715,1011.0,31,31.0,31,31,0.05399899,13.5100975,24.571428571428573,30.428571428571427,45.714285714285715,1011.0,0,0.0,0,0,0.0,0.0,24.571428571428573,30.428571428571427,45.714285714285715,1011.0
2013-09-08,245,245.0,245,245,6.0989954e-05,9.119292,24.428571428571427,29.714285714285715,49.285714285714285,1011.0,5,5.0,5,5,6.8844536e-05,27.196083,24.428571428571427,29.714285714285715,49.285714285714285,1011.0,27,27.0,27,27,0.10131812,11.766859,24.428571428571427,29.714285714285715,49.285714285714285,1011.0,0,0.0,0,0,0.0,0.0,24.428571428571427,29.714285714285715,49.285714285714285,1011.0
2013-09-15,195,195.0,195,195,3.7903636e-05,7.258212,24.857142857142858,30.0,41.142857142857146,1010.5714285714286,10,10.0,10,10,0.17229882,54.392166,24.857142857142858,30.0,41.142857142857146,1010.5714285714286,18,18.0,18,18,0.028312007,7.844573,24.857142857142858,30.0,41.142857142857146,1010.5714285714286,0,0.0,0,0,0.0,0.0,24.857142857142858,30.0,41.142857142857146,1010.5714285714286
2013-09-22,148,148.0,148,148,1.6736343e-06,5.508797,24.571428571428573,30.571428571428573,39.57142857142857,1010.5714285714286,4,4.0,4,4,0.054440293,21.756866,24.571428571428573,30.571428571428573,39.57142857142857,1010.5714285714286,15,15.0,15,15,0.045683265,6.537144,24.571428571428573,30.571428571428573,39.57142857142857,1010.5714285714286,0,0.0,0,0,0.0,0.0,24.571428571428573,30.571428571428573,39.57142857142857,1010.5714285714286
2013-09-29,146,146.0,146,146,0.0027764423,5.434354,24.857142857142858,30.0,48.714285714285715,1011.2857142857143,2,2.0,2,2,0.030318113,10.878433,24.857142857142858,30.0,48.714285714285715,1011.2857142857143,17,17.0,17,17,0.30322835,7.4087634,24.857142857142858,30.0,48.714285714285715,1011.2857142857143,0,0.0,0,0,0.0,0.0,24.857142857142858,30.0,48.714285714285715,1011.2857142857143
2013-10-06,142,142.0,142,142,0.10662525,5.285467,24.857142857142858,30.142857142857142,44.285714285714285,1010.5714285714286,7,7.0,7,7,0.7007898,38.074516,24.857142857142858,30.142857142857142,44.285714285714285,1010.5714285714286,10,10.0,10,10,0.095765166,4.358096,24.857142857142858,30.142857142857142,44.285714285714285,1010.5714285714286,0,0.0,0,0,0.0,0.0,24.857142857142858,30.142857142857142,44.285714285714285,1010.5714285714286
2013-10-13,92,92.0,92,92,0.00026448886,3.4243872,25.142857142857142,30.571428571428573,39.42857142857143,1010.4285714285714,3,3.0,3,3,0.3190263,16.31765,25.142857142857142,30.571428571428573,39.42857142857143,1010.4285714285714,20,20.0,20,20,0.80388844,8.716192,25.142857142857142,30.571428571428573,39.42857142857143,1010.4285714285714,0,0.0,0,0,0.0,0.0,25.142857142857142,30.571428571428573,39.42857142857143,1010.4285714285714
2013-10-20,94,94.0,94,94,0.010628933,3.4988306,24.714285714285715,30.285714285714285,42.57142857142857,1010.0,3,3.0,3,3,0.28919178,16.31765,24.714285714285715,30.285714285714285,42.57142857142857,1010.0,10,10.0,10,10,0.18293701,4.358096,24.714285714285715,30.285714285714285,42.57142857142857,1010.0,0,0.0,0,0,0.0,0.0,24.714285714285715,30.285714285714285,42.57142857142857,1010.0
2013-10-27,97,97.0,97,97,0.22861406,3.6104953,25.571428571428573,30.285714285714285,45.42857142857143,1009.8571428571429,0,0.0,0,0,0.0,0.0,25.571428571428573,30.285714285714285,45.42857142857143,1009.8571428571429,4,4.0,4,4,0.006293952,1.7432384,25.571428571428573,30.285714285714285,45.42857142857143,1009.8571428571429,0,0.0,0,0,0.0,0.0,25.571428571428573,30.285714285714285,45.42857142857143,1009.8571428571429
2013-11-03,67,67.0,67,67,0.013056853,2.4938474,25.714285714285715,30.428571428571427,45.857142857142854,1008.7142857142857,0,0.0,0,0,0.0,0.0,25.714285714285715,30.428571428571427,45.857142857142854,1008.7142857142857,8,8.0,8,8,0.25088492,3.486477,25.714285714285715,30.428571428571427,45.857142857142854,1008.7142857142857,0,0.0,0,0,0.0,0.0,25.714285714285715,30.428571428571427,45.857142857142854,1008.7142857142857
2013-11-10,61,61.0,61,61,0.017179295,2.2705176,25.571428571428573,31.0,45.714285714285715,1008.8571428571429,0,0.0,0,0,0.0,0.0,25.571428571428573,31.0,45.714285714285715,1008.8571428571429,10,10.0,10,10,0.7197993,4.358096,25.571428571428573,31.0,45.714285714285715,1008.8571428571429,0,0.0,0,0,0.0,0.0,25.571428571428573,31.0,45.714285714285715,1008.8571428571429
2013-11-17,106,106.0,106,106,0.9867553,3.9454896,25.857142857142858,29.857142857142858,48.0,1009.1428571428571,0,0.0,0,0,0.0,0.0,25.857142857142858,29.857142857142858,48.0,1009.1428571428571,9,9.0,9,9,0.62843066,3.9222865,25.857142857142858,29.857142857142858,48.0,1009.1428571428571,0,0.0,0,0,0.0,0.0,25.857142857142858,29.857142857142858,48.0,1009.1428571428571
2013-11-24,71,71.0,71,71,0.34869018,2.6427336,25.428571428571427,30.142857142857142,44.57142857142857,1008.2857142857143,0,0.0,0,0,0.0,0.0,25.428571428571427,30.142857142857142,44.57142857142857,1008.2857142857143,7,7.0,7,7,0.32568306,3.0506673,25.428571428571427,30.142857142857142,44.57142857142857,1008.2857142857143,0,0.0,0,0,0.0,0.0,25.428571428571427,30.142857142857142,44.57142857142857,1008.2857142857143
2013-12-01,82,82.0,82,82,0.47772118,3.0521712,25.0,30.428571428571427,43.0,1007.5714285714286,0,0.0,0,0,0.0,0.0,25.0,30.428571428571427,43.0,1007.5714285714286,8,8.0,8,8,0.4412435,3.486477,25.0,30.428571428571427,43.0,1007.5714285714286,0,0.0,0,0,0.0,0.0,25.0,30.428571428571427,43.0,1007.5714285714286
2013-12-08,83,83.0,83,83,0.53421354,3.089393,25.857142857142858,30.142857142857142,46.42857142857143,1010.1428571428571,0,0.0,0,0,0.0,0.0,25.857142857142858,30.142857142857142,46.42857142857143,1010.1428571428571,7,7.0,7,7,0.4092262,3.0506673,25.857142857142858,30.142857142857142,46.42857142857143,1010.1428571428571,0,0.0,0,0,0.0,0.0,25.857142857142858,30.142857142857142,46.42857142857143,1010.1428571428571
2013-12-15,65,65.0,65,65,0.11316656,2.419404,25.428571428571427,30.0,44.42857142857143,1009.7142857142857,0,0.0,0,0,0.0,0.0,25.428571428571427,30.0,44.42857142857143,1009.7142857142857,3,3.0,3,3,0.078629404,1.3074288,25.428571428571427,30.0,44.42857142857143,1009.7142857142857,0,0.0,0,0,0.0,0.0,25.428571428571427,30.0,44.42857142857143,1009.7142857142857
2013-12-22,55,55.0,55,55,0.032763347,2.047188,25.714285714285715,29.571428571428573,48.857142857142854,1007.2857142857143,0,0.0,0,0,0.0,0.0,25.714285714285715,29.571428571428573,48.857142857142854,1007.2857142857143,7,7.0,7,7,0.58407384,3.0506673,25.714285714285715,29.571428571428573,48.857142857142854,1007.2857142857143,0,0.0,0,0,0.0,0.0,25.714285714285715,29.571428571428573,48.857142857142854,1007.2857142857143
2013-12-29,41,41.0,41,41,0.006886514,1.5260856,26.428571428571427,30.857142857142858,45.285714285714285,1008.8571428571429,0,0.0,0,0,0.0,0.0,26.428571428571427,30.857142857142858,45.285714285714285,1008.8571428571429,0,0.0,0,0,0.0,0.0,26.428571428571427,30.857142857142858,45.285714285714285,1008.8571428571429,0,0.0,0,0,0.0,0.0,26.428571428571427,30.857142857142858,45.285714285714285,1008.8571428571429
2014-01-05,83,83.0,83,83,0.98670053,3.089393,25.714285714285715,30.142857142857142,46.285714285714285,1009.5714285714286,0,0.0,0,0,0.0,0.0,25.714285714285715,30.142857142857142,46.285714285714285,1009.5714285714286,3,3.0,3,3,0.3309667,1.3074288,25.714285714285715,30.142857142857142,46.285714285714285,1009.5714285714286,0,0.0,0,0,0.0,0.0,25.714285714285715,30.142857142857142,46.285714285714285,1009.5714285714286
2014-01-12,108,108.0,108,108,0.99992377,4.0199327,25.428571428571427,29.857142857142858,49.0,879.5714285714286,0,0.0,0,0,0.0,0.0,25.428571428571427,29.857142857142858,49.0,879.5714285714286,11,11.0,11,11,0.9860534,4.7939057,25.428571428571427,29.857142857142858,49.0,879.5714285714286,0,0.0,0,0,0.0,0.0,25.428571428571427,29.857142857142858,49.0,879.5714285714286
2014-01-19,152,152.0,152,152,0.99999887,5.6576834,25.857142857142858,30.142857142857142,50.285714285714285,880.7142857142857,0,0.0,0,0,0.0,0.0,25.857142857142858,30.142857142857142,50.285714285714285,880.7142857142857,6,6.0,6,6,0.67612755,2.6148577,25.857142857142858,30.142857142857142,50.285714285714285,880.7142857142857,2,2.0,2,2,0.9779825,3.7688205,25.857142857142858,30.142857142857142,50.285714285714285,880.7142857142857
2014-01-26,181,181.0,181,181,0.99997365,6.7371097,25.857142857142858,30.571428571428573,47.0,1009.4285714285714,0,0.0,0,0,0.0,0.0,25.857142857142858,30.571428571428573,47.0,1009.4285714285714,4,4.0,4,4,0.18524987,1.7432384,25.857142857142858,30.571428571428573,47.0,1009.4285714285714,0,0.0,0,0,0.0,0.0,25.857142857142858,30.571428571428573,47.0,1009.4285714285714
2014-02-02,154,154.0,154,154,0.7279079,5.7321267,25.0,30.142857142857142,47.857142857142854,878.2857142857143,0,0.0,0,0,0.0,0.0,25.0,30.142857142857142,47.857142857142854,878.2857142857143,12,12.0,12,12,0.8898607,5.2297153,25.0,30.142857142857142,47.857142857142854,878.2857142857143,0,0.0,0,0,0.0,0.0,25.0,30.142857142857142,47.857142857142854,878.2857142857143
2014-02-09,155,155.0,155,155,0.3713824,5.769348,24.285714285714285,29.714285714285715,53.714285714285715,1008.7142857142857,0,0.0,0,0,0.0,0.0,24.285714285714285,29.714285714285715,53.714285714285715,1008.7142857142857,13,13.0,13,13,0.9051741,5.665525,24.285714285714285,29.714285714285715,53.714285714285715,1008.7142857142857,0,0.0,0,0,0.0,0.0,24.285714285714285,29.714285714285715,53.714285714285715,1008.7142857142857
2014-02-16,157,157.0,157,157,0.43494046,5.8437915,25.142857142857142,30.0,56.142857142857146,1008.2857142857143,1,1.0,1,1,0.9632679,5.4392166,25.142857142857142,30.0,56.142857142857146,1008.2857142857143,7,7.0,7,7,0.25206774,3.0506673,25.142857142857142,30.0,56.142857142857146,1008.2857142857143,0,0.0,0,0,0.0,0.0,25.142857142857142,30.0,56.142857142857146,1008.2857142857143
2014-02-23,108,108.0,108,108,0.0024115958,4.0199327,24.0,29.285714285714285,56.285714285714285,1008.5714285714286,0,0.0,0,0,0.0,0.0,24.0,29.285714285714285,56.285714285714285,1008.5714285714286,8,8.0,8,8,0.27874327,3.486477,24.0,29.285714285714285,56.285714285714285,1008.5714285714286,0,0.0,0,0,0.0,0.0,24.0,29.285714285714285,56.285714285714285,1008.5714285714286
2014-03-02,116,116.0,116,116,0.054440588,4.3177056,25.142857142857142,30.142857142857142,47.57142857142857,1008.4285714285714,0,0.0,0,0,0.0,0.0,25.142857142857142,30.142857142857142,47.57142857142857,1008.4285714285714,3,3.0,3,3,0.038182538,1.3074288,25.142857142857142,30.142857142857142,47.57142857142857,1008.4285714285714,2,2.0,2,2,0.97792524,3.7688205,25.142857142857142,30.142857142857142,47.57142857142857,1008.4285714285714
2014-03-09,131,131.0,131,131,0.6395038,4.87603,25.428571428571427,29.857142857142858,50.857142857142854,1009.1428571428571,2,2.0,2,2,0.921898,10.878433,25.428571428571427,29.857142857142858,50.857142857142854,1009.1428571428571,13,13.0,13,13,0.91356844,5.665525,25.428571428571427,29.857142857142858,50.857142857142854,1009.1428571428571,0,0.0,0,0,0.0,0.0,25.428571428571427,29.857142857142858,50.857142857142854,1009.1428571428571
2014-03-16,153,153.0,153,153,0.97146887,5.694905,24.571428571428573,29.428571428571427,54.857142857142854,879.1428571428571,0,0.0,0,0,0.0,0.0,24.571428571428573,29.428571428571427,54.857142857142854,879.1428571428571,9,9.0,9,9,0.6769225,3.9222865,24.571428571428573,29.428571428571427,54.857142857142854,879.1428571428571,0,0.0,0,0,0.0,0.0,24.571428571428573,29.428571428571427,54.857142857142854,879.1428571428571
2014-03-23,180,180.0,180,180,0.99569833,6.699888,24.857142857142858,30.142857142857142,56.42857142857143,1009.1428571428571,0,0.0,0,0,0.0,0.0,24.857142857142858,30.142857142857142,56.42857142857143,1009.1428571428571,13,13.0,13,13,0.7912189,5.665525,24.857142857142858,30.142857142857142,56.42857142857143,1009.1428571428571,0,0.0,0,0,0.0,0.0,24.857142857142858,30.142857142857142,56.42857142857143,1009.1428571428571
2014-03-30,258,258.0,258,258,0.9999997,9.603173,25.142857142857142,30.428571428571427,51.42857142857143,1009.7142857142857,0,0.0,0,0,0.0,0.0,25.142857142857142,30.428571428571427,51.42857142857143,1009.7142857142857,21,21.0,21,21,0.9609193,9.152001,25.142857142857142,30.428571428571427,51.42857142857143,1009.7142857142857,1,1.0,1,1,0.8938019,1.8844103,25.142857142857142,30.428571428571427,51.42857142857143,1009.7142857142857
2014-04-06,244,244.0,244,244,0.9936831,9.08207,24.142857142857142,28.857142857142858,63.42857142857143,880.4285714285714,0,0.0,0,0,0.0,0.0,24.142857142857142,28.857142857142858,63.42857142857143,880.4285714285714,37,37.0,37,37,0.9990255,16.124956,24.142857142857142,28.857142857142858,63.42857142857143,880.4285714285714,0,0.0,0,0,0.0,0.0,24.142857142857142,28.857142857142858,63.42857142857143,880.4285714285714
2014-04-13,189,189.0,189,189,0.039836768,7.0348825,24.428571428571427,29.714285714285715,54.0,750.1428571428571,0,0.0,0,0,0.0,0.0,24.428571428571427,29.714285714285715,54.0,750.1428571428571,26,26.0,26,26,0.69797194,11.33105,24.428571428571427,29.714285714285715,54.0,750.1428571428571,0,0.0,0,0,0.0,0.0,24.428571428571427,29.714285714285715,54.0,750.1428571428571
2014-04-20,200,200.0,200,200,0.0976673,7.44432,24.142857142857142,29.571428571428573,57.42857142857143,879.2857142857143,0,0.0,0,0,0.0,0.0,24.142857142857142,29.571428571428573,57.42857142857143,879.2857142857143,23,23.0,23,23,0.23501204,10.023621,24.142857142857142,29.571428571428573,57.42857142857143,879.2857142857143,0,0.0,0,0,0.0,0.0,24.142857142857142,29.571428571428573,57.42857142857143,879.2857142857143
2014-04-27,278,278.0,278,278,0.99846154,10.347605,25.428571428571427,30.428571428571427,54.42857142857143,1009.0,0,0.0,0,0,0.0,0.0,25.428571428571427,30.428571428571427,54.42857142857143,1009.0,18,18.0,18,18,0.08589804,7.844573,25.428571428571427,30.428571428571427,54.42857142857143,1009.0,0,0.0,0,0,0.0,0.0,25.428571428571427,30.428571428571427,54.42857142857143,1009.0
2014-05-04,421,421.0,421,421,1.0,15.670294,24.0,29.714285714285715,56.857142857142854,1009.2857142857143,2,2.0,2,2,0.9779825,10.878433,24.0,29.714285714285715,56.857142857142854,1009.2857142857143,33,33.0,33,33,0.8939123,14.381717,24.0,29.714285714285715,56.857142857142854,1009.2857142857143,0,0.0,0,0,0.0,0.0,24.0,29.714285714285715,56.857142857142854,1009.2857142857143
2014-05-11,432,432.0,432,432,0.9999998,16.079731,24.428571428571427,29.428571428571427,55.42857142857143,1009.5714285714286,5,5.0,5,5,0.98063725,27.196083,24.428571428571427,29.428571428571427,55.42857142857143,1009.5714285714286,29,29.0,29,29,0.76178104,12.638478,24.428571428571427,29.428571428571427,55.42857142857143,1009.5714285714286,0,0.0,0,0,0.0,0.0,24.428571428571427,29.428571428571427,55.42857142857143,1009.5714285714286
2014-05-18,511,511.0,511,511,0.9999954,19.020239,24.142857142857142,29.142857142857142,60.0,879.4285714285714,3,3.0,3,3,0.654436,16.31765,24.142857142857142,29.142857142857142,60.0,879.4285714285714,30,30.0,30,30,0.62911284,13.074288,24.142857142857142,29.142857142857142,60.0,879.4285714285714,0,0.0,0,0,0.0,0.0,24.142857142857142,29.142857142857142,60.0,879.4285714285714
2014-05-25,512,512.0,512,512,0.9889224,19.057459,25.0,29.714285714285715,56.0,879.5714285714286,4,4.0,4,4,0.5891153,21.756866,25.0,29.714285714285715,56.0,879.5714285714286,30,30.0,30,30,0.5254745,13.074288,25.0,29.714285714285715,56.0,879.5714285714286,0,0.0,0,0,0.0,0.0,25.0,29.714285714285715,56.0,879.5714285714286
2014-06-01,556,556.0,556,556,0.9846512,20.69521,24.428571428571427,30.0,51.57142857142857,1010.2857142857143,1,1.0,1,1,0.08617802,5.4392166,24.428571428571427,30.0,51.57142857142857,1010.2857142857143,30,30.0,30,30,0.5140914,13.074288,24.428571428571427,30.0,51.57142857142857,1010.2857142857143,0,0.0,0,0,0.0,0.0,24.428571428571427,30.0,51.57142857142857,1010.2857142857143
2014-06-08,452,452.0,452,452,0.02642172,16.824163,24.857142857142858,29.857142857142858,48.857142857142854,1009.1428571428571,1,1.0,1,1,0.13430068,5.4392166,24.857142857142858,29.857142857142858,48.857142857142854,1009.1428571428571,25,25.0,25,25,0.26721862,10.89524,24.857142857142858,29.857142857142858,48.857142857142854,1009.1428571428571,0,0.0,0,0,0.0,0.0,24.857142857142858,29.857142857142858,48.857142857142854,1009.1428571428571
2014-06-15,401,401.0,401,401,0.00023187192,14.925862,24.571428571428573,30.0,45.857142857142854,1011.4285714285714,0,0.0,0,0,0.0,0.0,24.571428571428573,30.0,45.857142857142854,1011.4285714285714,18,18.0,18,18,0.06755739,7.844573,24.571428571428573,30.0,45.857142857142854,1011.4285714285714,0,0.0,0,0,0.0,0.0,24.571428571428573,30.0,45.857142857142854,1011.4285714285714
2014-06-22,389,389.0,389,389,0.005649078,14.479203,25.0,30.285714285714285,43.285714285714285,1012.0,1,1.0,1,1,0.52674055,5.4392166,25.0,30.285714285714285,43.285714285714285,1012.0,24,24.0,24,24,0.46309566,10.459431,25.0,30.285714285714285,43.285714285714285,1012.0,0,0.0,0,0,0.0,0.0,25.0,30.285714285714285,43.285714285714285,1012.0
2014-06-29,406,406.0,406,406,0.34103853,15.11197,24.142857142857142,30.0,48.57142857142857,881.7142857142857,1,1.0,1,1,0.6551696,5.4392166,24.142857142857142,30.0,48.57142857142857,881.7142857142857,17,17.0,17,17,0.22167277,7.4087634,24.142857142857142,30.0,48.57142857142857,881.7142857142857,0,0.0,0,0,0.0,0.0,24.142857142857142,30.0,48.57142857142857,881.7142857142857
2014-07-06,394,394.0,394,394,0.43411323,14.665311,24.0,29.571428571428573,45.857142857142854,1012.2857142857143,0,0.0,0,0,0.0,0.0,24.0,29.571428571428573,45.857142857142854,1012.2857142857143,15,15.0,15,15,0.18119209,6.537144,24.0,29.571428571428573,45.857142857142854,1012.2857142857143,0,0.0,0,0,0.0,0.0,24.0,29.571428571428573,45.857142857142854,1012.2857142857143
2014-07-13,335,335.0,335,335,0.015351998,12.469236,23.857142857142858,29.714285714285715,46.857142857142854,1013.0,4,4.0,4,4,0.950408,21.756866,23.857142857142858,29.714285714285715,46.857142857142854,1013.0,21,21.0,21,21,0.6599147,9.152001,23.857142857142858,29.714285714285715,46.857142857142854,1013.0,0,0.0,0,0,0.0,0.0,23.857142857142858,29.714285714285715,46.857142857142854,1013.0
2014-07-20,372,372.0,372,372,0.39340955,13.846436,23.714285714285715,30.0,43.714285714285715,1013.7142857142857,0,0.0,0,0,0.0,0.0,23.714285714285715,30.0,43.714285714285715,1013.7142857142857,27,27.0,27,27,0.912496,11.766859,23.714285714285715,30.0,43.714285714285715,1013.7142857142857,0,0.0,0,0,0.0,0.0,23.714285714285715,30.0,43.714285714285715,1013.7142857142857
2014-07-27,279,279.0,279,279,0.00088259735,10.384827,23.142857142857142,29.857142857142858,44.0,1012.4285714285714,0,0.0,0,0,0.0,0.0,23.142857142857142,29.857142857142858,44.0,1012.4285714285714,21,21.0,21,21,0.51864934,9.152001,23.142857142857142,29.857142857142858,44.0,1012.4285714285714,0,0.0,0,0,0.0,0.0,23.142857142857142,29.857142857142858,44.0,1012.4285714285714
2014-08-03,246,246.0,246,246,0.00013638168,9.156514,24.142857142857142,29.428571428571427,46.57142857142857,1012.8571428571429,2,2.0,2,2,0.72834885,10.878433,24.142857142857142,29.428571428571427,46.57142857142857,1012.8571428571429,19,19.0,19,19,0.27381372,8.280382,24.142857142857142,29.428571428571427,46.57142857142857,1012.8571428571429,1,1.0,1,1,0.9632679,1.8844103,24.142857142857142,29.428571428571427,46.57142857142857,1012.8571428571429
2014-08-10,247,247.0,247,247,0.021368511,9.193735,24.285714285714285,29.857142857142858,41.714285714285715,1012.2857142857143,1,1.0,1,1,0.59294426,5.4392166,24.285714285714285,29.857142857142858,41.714285714285715,1012.2857142857143,11,11.0,11,11,0.031882606,4.7939057,24.285714285714285,29.857142857142858,41.714285714285715,1012.2857142857143,0,0.0,0,0,0.0,0.0,24.285714285714285,29.857142857142858,41.714285714285715,1012.2857142857143
2014-08-17,218,218.0,218,218,0.03062566,8.114309,23.428571428571427,30.428571428571427,33.285714285714285,1012.1428571428571,2,2.0,2,2,0.70558774,10.878433,23.428571428571427,30.428571428571427,33.285714285714285,1012.1428571428571,17,17.0,17,17,0.44583797,7.4087634,23.428571428571427,30.428571428571427,33.285714285714285,1012.1428571428571,0,0.0,0,0,0.0,0.0,23.428571428571427,30.428571428571427,33.285714285714285,1012.1428571428571
2014-08-24,184,184.0,184,184,0.0044976776,6.8487744,23.285714285714285,29.857142857142858,36.285714285714285,1011.1428571428571,1,1.0,1,1,0.3733624,5.4392166,23.285714285714285,29.857142857142858,36.285714285714285,1011.1428571428571,17,17.0,17,17,0.62094176,7.4087634,23.285714285714285,29.857142857142858,36.285714285714285,1011.1428571428571,0,0.0,0,0,0.0,0.0,23.285714285714285,29.857142857142858,36.285714285714285,1011.1428571428571
2014-08-31,162,162.0,162,162,0.0032969867,6.0298996,24.142857142857142,29.571428571428573,44.57142857142857,1011.8571428571429,0,0.0,0,0,0.0,0.0,24.142857142857142,29.571428571428573,44.57142857142857,1011.8571428571429,19,19.0,19,19,0.71445286,8.280382,24.142857142857142,29.571428571428573,44.57142857142857,1011.8571428571429,0,0.0,0,0,0.0,0.0,24.142857142857142,29.571428571428573,44.57142857142857,1011.8571428571429
2014-09-07,168,168.0,168,168,0.13407643,6.253229,25.0,29.857142857142858,44.714285714285715,1011.5714285714286,1,1.0,1,1,0.5000938,5.4392166,25.0,29.857142857142858,44.714285714285715,1011.5714285714286,9,9.0,9,9,0.06060849,3.9222865,25.0,29.857142857142858,44.714285714285715,1011.5714285714286,0,0.0,0,0,0.0,0.0,25.0,29.857142857142858,44.714285714285715,1011.5714285714286
2014-09-14,171,171.0,171,171,0.47988802,6.364894,24.285714285714285,30.142857142857142,42.42857142857143,1010.5714285714286,1,1.0,1,1,0.6370092,5.4392166,24.285714285714285,30.142857142857142,42.42857142857143,1010.5714285714286,11,11.0,11,11,0.18985614,4.7939057,24.285714285714285,30.142857142857142,42.42857142857143,1010.5714285714286,1,1.0,1,1,0.9631786,1.8844103,24.285714285714285,30.142857142857142,42.42857142857143,1010.5714285714286
