data_iniSE,casos_3302601,casos_3302700,casos_3303401,casos_3303500,casos_3303609,casos_3303807,casos_3303906,casos_3304003,casos_3304102,casos_3304755,casos_3304805,casos_3303856,casos_3300456,casos_3301157,casos_3300100,casos_3300159,casos_3300209,casos_3300225,casos_3300233,casos_3300258,casos_3300308,casos_3302304,casos_3302403,casos_3300506,casos_3300902,casos_3300936,casos_3300951,casos_3303203,casos_3301207,casos_3301504,casos_3301603,casos_3301801,casos_3302452,casos_3301850,casos_3301876,casos_3302056,casos_3302254,casos_3303708,casos_3302270,casos_3302502,casos_3302809,casos_3302858,casos_3303005,casos_3303955,casos_3304110,casos_3304144,casos_3304151,casos_3304904,casos_3305000,casos_3305109,casos_3305133,casos_3305208,casos_3305505,casos_3305554,casos_3305752,casos_3306008,casos_3306305,casos_3304607,casos_3304706,casos_3300407,casos_3300605,casos_3300704,casos_3300803,casos_3301009,casos_3301108,casos_3301306,casos_3301405,casos_3301702,casos_3302908,casos_3301900,casos_3302007,casos_3302106,casos_3302205,casos_3303104,casos_3303302,casos_3304128,casos_3304201,casos_3304300,casos_3304409,casos_3304508,casos_3304524,casos_3304557,casos_3305158,casos_3305307,casos_3305406,casos_3305604,casos_3305703,casos_3305802,casos_3305901,casos_3306107,casos_3306156,casos_3306206
2017-09-10,0,0,4,3,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,10,0,1,0,0,10,0,0,1,2,0,0,0,1,1,0,28,0,0,0,0,0,9,0,0,1,0,12,0,3,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
2017-09-17,1,2,4,6,0,1,0,6,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,4,0,0,0,0,12,0,1,0,1,0,0,0,1,2,0,29,0,0,0,2,0,8,0,0,2,0,10,0,4,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0
2017-09-24,0,5,2,2,0,0,0,2,0,0,0,0,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,10,0,0,0,3,0,0,3,1,3,0,22,0,1,0,6,0,3,0,0,1,0,8,0,5,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
2017-10-01,0,2,4,2,0,1,1,4,0,0,0,0,2,0,6,0,2,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,24,0,1,0,0,16,0,0,0,3,0,0,0,2,1,0,15,0,0,0,9,0,4,0,0,0,0,4,0,4,0,0,0,0,62,0,0,0,0,0,0,0,2,0,0
2017-10-08,0,8,8,1,0,1,2,5,0,0,0,0,3,0,4,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,1,0,0,9,1,0,0,4,0,0,1,1,0,1,21,0,0,0,13,0,3,0,0,1,0,3,0,1,0,0,0,2,57,2,0,0,0,1,1,0,0,0,0
2017-10-15,0,7,5,2,0,0,0,4,0,0,2,0,1,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,1,0,1,10,1,0,0,6,0,0,0,2,1,1,15,0,0,0,12,0,6,1,0,1,0,8,0,7,0,0,0,0,56,0,0,0,0,0,0,0,1,0,0
2017-10-22,0,4,5,1,0,0,0,4,1,0,0,0,1,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,2,0,1,9,1,0,0,5,0,0,0,1,3,1,18,0,0,0,6,0,5,1,0,2,0,6,0,4,0,1,1,0,51,0,0,0,0,0,1,0,0,0,0
2017-10-29,0,4,7,2,0,0,2,3,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,1,0,0,11,3,0,0,5,0,0,1,0,0,0,26,0,0,1,1,0,7,1,1,2,0,5,0,10,0,0,0,1,42,0,0,0,0,0,0,0,0,0,0
2017-11-05,0,5,5,5,0,0,1,1,0,1,0,0,0,1,5,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,1,26,1,4,0,0,11,0,0,0,4,0,1,0,0,0,0,30,0,0,0,4,0,7,0,0,1,2,10,0,11,0,0,0,2,61,0,0,0,0,0,0,0,1,0,0
2017-11-12,0,3,11,2,1,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4,1,0,17,0,2,0,2,25,0,0,0,4,0,0,1,0,0,1,16,1,0,0,9,0,19,0,0,4,1,1,0,15,0,0,0,0,55,1,0,2,0,0,0,0,0,0,0
2017-11-19,0,11,11,3,0,1,0,5,1,0,0,0,0,0,7,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,23,0,1,0,1,14,2,0,0,0,0,0,0,0,1,1,17,0,0,0,6,0,6,2,0,1,0,5,0,14,1,0,0,0,51,0,0,2,0,0,0,1,0,0,1
2017-11-26,0,8,9,3,1,1,1,6,1,0,0,0,2,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,9,0,3,0,1,7,0,0,0,7,0,0,2,0,4,1,24,1,0,0,4,0,35,2,0,1,0,7,0,4,1,0,0,0,60,0,0,2,0,0,0,0,1,0,1
2017-12-03,0,14,10,5,0,0,3,4,3,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,34,0,1,0,0,13,0,0,0,3,0,0,1,0,1,1,17,1,0,0,3,0,31,1,2,2,2,9,0,13,1,0,0,0,81,0,0,1,0,0,0,0,1,0,4
2017-12-10,0,22,16,5,0,2,2,4,0,0,0,0,1,2,2,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,1,32,0,3,0,0,13,3,0,0,4,0,0,0,0,2,1,40,0,0,0,8,0,23,2,1,7,1,14,0,8,1,1,0,1,71,0,0,0,0,0,1,0,0,0,3
2017-12-17,0,24,17,3,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,5,0,27,0,3,0,1,3,1,0,0,3,0,0,1,0,2,0,21,0,1,0,6,0,22,3,0,6,0,15,0,9,1,0,0,1,59,0,0,1,0,0,1,0,0,0,3
2017-12-24,0,14,11,1,1,0,1,2,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,24,0,1,0,2,9,0,2,0,2,0,0,0,1,2,0,10,0,0,0,10,0,21,2,1,1,3,26,0,6,1,1,0,1,53,0,0,1,0,0,1,1,1,0,1
2017-12-31,2,20,22,11,0,4,2,2,1,1,2,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,1,0,3,1,0,2,0,0,0,0,0,1,0,57,1,1,0,1,8,1,5,8,1,0,1,1,3,2,0,34,1,0,0,6,0,24,2,0,6,3,37,0,5,1,2,1,3,140,0,0,0,0,0,0,0,7,0,5
2018-01-07,0,33,26,8,1,1,0,5,4,0,1,0,1,0,7,0,1,0,1,0,4,0,1,1,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,77,1,3,1,2,5,3,0,2,7,0,3,1,1,2,3,42,1,3,0,12,0,33,0,0,2,0,39,0,12,3,0,2,5,115,0,0,2,1,1,0,0,19,0,3
2018-01-14,0,35,31,17,1,0,0,12,3,0,0,0,4,0,18,0,1,1,1,2,2,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,3,0,81,1,4,0,3,14,6,1,4,13,0,0,2,0,8,3,47,0,2,0,19,1,70,2,0,7,2,87,0,10,1,1,2,3,142,0,0,0,0,1,1,0,104,0,5
2018-01-21,0,37,29,8,1,0,2,9,4,0,1,0,4,0,20,0,0,1,0,1,0,0,1,1,0,0,0,0,0,3,0,0,1,1,2,0,2,1,0,1,0,0,0,0,1,1,0,110,0,3,1,2,18,5,2,3,24,0,1,3,0,7,1,24,0,1,0,18,0,48,2,0,3,3,86,0,29,1,3,0,2,109,0,0,3,0,1,4,0,38,0,5
2018-01-28,0,23,27,2,1,0,1,6,3,0,0,0,2,0,12,0,0,1,0,1,0,0,1,0,0,0,0,2,0,4,1,0,0,2,3,0,2,1,0,4,0,0,0,0,0,0,0,106,0,5,0,1,13,7,1,1,16,1,0,2,0,5,1,23,0,1,0,16,1,115,1,0,6,6,140,0,7,0,0,0,4,134,0,0,1,0,1,1,0,0,0,4
2018-02-04,0,16,20,6,0,1,2,1,1,0,1,0,3,0,9,0,0,5,0,0,3,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,133,0,2,0,2,22,1,0,1,12,0,0,0,0,2,2,16,1,1,0,10,0,103,0,1,3,1,159,0,4,0,0,0,0,88,0,0,2,1,0,0,0,0,0,0
2018-02-11,0,27,16,5,0,0,0,6,1,1,1,1,5,0,2,0,3,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,3,0,0,0,0,0,1,1,106,0,3,0,0,11,3,2,0,17,0,0,2,1,1,1,30,0,3,0,15,1,152,1,0,4,0,135,0,0,0,0,0,5,104,0,0,0,0,0,1,0,0,0,3
2018-02-18,0,55,32,3,0,0,0,7,0,11,3,0,6,1,4,0,2,0,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,157,1,0,0,2,24,2,1,0,11,0,0,2,1,2,4,40,1,3,0,11,0,238,0,1,7,1,119,0,9,1,2,0,1,146,0,0,0,0,1,2,0,2,0,3
2018-02-25,0,50,25,6,1,0,2,5,0,6,2,0,7,0,2,2,4,0,0,0,2,0,0,3,0,0,0,0,0,6,0,0,0,0,2,0,0,3,0,3,0,0,0,0,1,1,0,175,1,3,0,0,9,1,5,0,9,0,1,1,0,1,5,38,0,3,0,7,0,242,1,3,5,0,140,0,3,1,1,0,9,159,1,0,0,0,0,0,0,1,0,1
2018-03-04,0,50,34,7,1,0,1,4,0,3,1,1,14,0,8,1,0,1,2,0,4,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,14,0,0,1,0,0,0,0,286,1,4,0,0,13,1,8,0,28,0,6,2,2,2,4,32,0,4,0,12,1,255,2,2,6,0,141,0,7,3,1,0,8,205,1,0,1,0,2,1,0,1,0,5
2018-03-11,3,40,37,5,1,0,2,3,2,4,1,0,6,1,3,0,5,0,0,1,4,0,0,1,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,316,0,2,0,3,28,3,5,0,24,0,7,3,0,2,3,30,0,0,0,12,0,333,1,4,7,0,143,1,3,0,0,0,7,179,0,0,0,0,0,1,0,3,0,2
2018-03-18,4,57,24,9,1,0,1,7,0,7,3,0,6,2,1,0,10,1,0,1,7,0,1,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,1,6,0,1,0,0,0,0,0,174,0,3,0,1,29,2,13,0,16,0,9,4,0,0,3,35,0,0,0,16,1,340,1,7,10,0,151,0,10,0,0,2,9,203,0,0,1,2,0,0,0,11,0,0
2018-03-25,2,44,12,8,1,3,3,4,2,8,21,0,7,1,5,2,10,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,3,0,2,1,0,0,0,0,133,1,10,0,1,27,1,4,0,10,0,6,1,0,2,1,46,0,1,1,12,1,355,3,8,3,1,125,1,1,0,1,0,18,241,2,0,1,0,0,0,0,22,0,0
2018-04-01,2,56,16,5,0,0,1,2,1,1,22,0,6,3,2,4,3,0,0,0,12,0,0,1,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,1,224,0,2,0,0,32,1,4,0,8,0,30,2,0,5,7,95,0,4,1,15,0,423,2,20,2,0,119,1,3,0,0,0,14,313,0,0,1,0,0,0,0,10,0,1
2018-04-04,2,49,17,15,0,0,0,1,2,3,12,1,7,1,0,4,1,0,0,2,14,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,6,0,1,0,0,1,1,0,174,0,11,0,1,19,1,6,0,8,0,23,4,1,4,7,119,2,2,0,19,0,402,0,61,3,0,100,0,5,1,1,0,13,292,0,0,1,0,0,0,0,10,0,1
2018-04-15,1,40,6,9,0,1,0,2,0,2,7,0,8,0,4,8,2,0,0,0,6,0,0,0,2,0,0,2,0,1,0,0,0,1,1,0,0,0,0,4,0,0,2,2,0,1,1,184,1,5,0,0,14,2,13,0,9,0,10,1,1,0,5,147,2,1,0,26,0,247,1,3,9,0,38,0,6,2,0,1,12,250,0,0,2,0,0,1,0,12,0,0
2018-04-22,1,21,7,20,0,1,0,4,0,1,2,0,4,0,3,0,11,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,0,112,1,5,0,1,9,2,7,0,6,0,8,1,1,2,3,147,0,0,1,12,0,129,1,3,6,0,51,0,8,2,0,0,7,285,0,0,1,0,0,0,0,8,0,0
2018-04-29,0,28,12,16,2,1,0,8,0,0,2,0,4,1,2,0,10,0,0,1,16,0,5,1,2,0,0,0,0,1,0,0,0,3,4,0,1,0,0,3,1,4,1,0,0,9,1,87,1,5,1,1,44,2,0,0,10,0,2,2,0,6,2,125,0,0,0,18,0,100,1,0,7,0,48,0,2,3,2,0,20,326,0,0,0,0,0,2,0,12,0,1
2018-05-06,0,12,15,14,0,0,0,4,0,1,0,0,12,0,3,1,15,0,0,2,7,0,5,0,2,0,0,2,0,0,0,0,0,2,6,0,0,0,0,26,0,2,0,0,0,2,0,110,0,4,0,2,17,2,1,0,12,0,8,1,0,9,1,61,0,0,0,10,0,89,0,0,12,0,47,0,9,2,0,0,17,333,0,0,1,0,0,1,0,5,0,3
2018-05-13,1,15,7,18,0,1,0,0,0,1,10,0,11,0,4,0,5,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,25,0,1,0,2,0,4,0,76,0,4,0,1,37,5,3,0,9,0,2,1,4,6,1,42,0,2,0,11,1,85,0,4,7,1,49,0,7,0,0,0,6,350,0,0,2,0,0,2,0,6,0,1
2018-05-20,0,12,6,12,0,0,1,2,0,0,1,0,11,1,2,0,7,0,0,4,6,0,2,1,2,0,0,1,0,0,0,1,0,1,2,0,0,1,0,5,0,3,0,1,2,10,0,57,0,4,0,1,24,0,0,1,8,0,0,1,1,7,2,32,0,1,0,5,0,68,1,0,6,0,30,0,6,0,0,0,6,218,0,0,1,0,0,0,0,2,0,0
2018-05-27,0,7,4,11,0,1,2,0,0,1,2,0,8,0,1,3,6,0,0,1,2,0,3,0,1,0,0,1,0,0,0,0,0,2,3,0,0,0,1,4,0,0,3,0,0,6,0,42,0,5,0,0,24,1,0,1,4,0,1,0,2,9,0,11,0,1,0,13,0,37,0,0,9,0,15,0,7,0,0,0,13,216,0,0,0,0,0,1,0,3,0,1
2018-06-03,0,8,9,11,0,0,1,3,0,1,0,0,16,1,2,0,6,0,0,6,3,0,5,0,0,1,0,1,0,0,0,2,0,0,8,1,1,0,0,2,0,1,2,0,0,3,0,18,0,2,1,5,23,4,2,0,8,0,1,0,0,8,5,2,2,1,3,12,0,23,1,2,9,1,7,0,3,0,0,0,7,215,0,0,1,0,0,0,0,1,0,0
2018-06-10,0,12,5,14,0,0,0,1,0,2,0,0,15,2,0,0,1,0,1,7,5,0,3,1,0,0,0,2,0,0,0,1,0,0,11,0,0,0,0,1,0,0,0,0,1,10,0,25,2,2,0,10,12,1,2,0,1,0,0,0,0,6,1,6,0,0,0,7,0,27,0,1,7,0,7,0,6,0,0,0,10,205,0,0,0,0,0,0,0,1,0,1
2018-06-17,0,8,2,10,0,0,0,4,0,0,1,0,3,2,0,0,2,1,1,1,2,0,3,0,0,0,0,0,0,0,0,2,0,2,3,1,3,0,0,5,0,2,1,0,0,2,1,22,1,0,0,3,14,4,1,1,7,0,2,1,0,4,0,12,0,0,0,13,0,11,2,0,3,2,3,0,7,0,0,0,7,176,0,0,0,0,0,0,0,0,0,1
2018-06-24,1,12,7,11,0,0,0,4,1,0,0,0,3,0,4,0,0,0,0,1,1,0,8,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,2,0,1,0,0,0,0,0,14,1,4,0,2,14,2,1,0,2,0,0,0,0,6,0,7,0,2,0,14,0,4,1,0,8,1,11,0,8,0,0,0,7,201,0,0,0,0,1,0,0,0,0,0
2018-07-01,0,5,3,16,0,0,2,5,1,2,1,0,38,0,0,0,3,0,0,3,2,0,7,0,0,0,0,2,0,0,0,0,0,1,2,6,0,0,0,13,0,4,0,0,0,0,1,39,1,2,0,3,14,0,2,0,4,0,1,0,3,9,0,4,0,3,2,6,0,2,1,0,10,1,4,0,5,2,0,0,17,237,0,0,0,0,0,1,0,0,0,0
2018-07-08,0,3,4,17,0,0,0,3,2,0,2,0,32,0,3,0,3,0,0,4,2,0,7,0,0,0,0,0,0,0,0,0,0,2,0,5,2,0,0,2,0,0,0,0,0,0,1,27,0,6,0,6,9,2,0,0,1,1,0,0,0,3,1,3,0,1,1,17,0,6,1,0,6,1,7,0,5,0,0,0,6,164,0,0,0,0,0,0,0,0,0,1
2018-07-15,0,5,4,10,0,0,0,0,1,2,0,0,30,1,2,1,2,0,0,0,2,0,5,0,0,0,0,2,0,0,0,0,0,3,1,7,1,0,0,1,0,2,0,0,0,1,2,20,1,9,0,12,13,2,1,1,1,0,3,0,0,7,0,2,0,0,0,13,0,3,0,0,6,0,10,0,5,0,0,0,4,159,0,0,0,1,0,1,0,0,0,0
2018-07-22,0,3,2,15,0,0,1,1,2,0,1,0,27,1,1,0,3,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,7,9,1,0,1,3,0,0,0,1,0,1,0,25,2,7,0,8,6,1,0,0,0,0,0,0,0,8,1,1,0,0,1,6,0,2,0,0,5,0,8,0,5,0,0,0,6,118,0,0,0,0,0,0,0,0,0,0
2018-07-29,0,2,4,6,0,1,0,5,0,0,0,0,11,0,1,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,1,0,13,10,4,0,2,4,3,1,0,3,0,0,1,2,7,0,0,0,0,0,2,0,2,2,0,1,0,4,0,2,0,0,0,3,89,0,0,0,0,0,0,0,0,0,0
2018-08-05,0,1,6,9,0,1,0,3,2,0,0,0,13,0,2,0,0,0,2,0,1,0,10,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,2,0,0,0,0,1,14,2,4,0,4,5,1,0,0,1,0,0,0,4,7,0,0,0,0,0,3,0,2,0,0,1,0,6,0,1,2,0,0,8,115,0,0,0,0,0,0,0,0,0,0
2018-08-12,0,3,5,4,0,1,0,1,0,0,0,0,7,0,1,0,4,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,2,3,3,1,0,1,2,0,2,0,0,0,0,0,7,2,3,0,0,9,2,0,0,1,0,0,0,2,5,1,1,0,0,0,7,0,7,0,0,1,0,4,0,2,0,0,0,6,84,0,0,0,0,0,0,0,0,0,0
2018-08-19,0,8,0,7,0,0,0,8,0,0,0,0,4,1,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0,3,0,0,0,0,0,0,0,11,3,0,0,7,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,1,5,0,4,0,0,0,7,64,0,0,0,0,0,0,0,0,0,0
2018-08-26,0,3,3,3,0,0,0,9,2,0,0,0,4,1,2,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,4,5,2,0,1,1,0,0,1,1,0,0,2,2,1,0,1,0,0,1,5,0,1,2,0,1,0,2,0,3,0,0,0,4,68,0,0,0,0,0,0,0,0,0,2
2018-09-02,0,7,2,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5,0,1,0,0,6,0,4,0,1,0,0,0,2,55,0,0,0,0,0,0,0,0,0,1
2018-09-09,0,1,3,4,0,0,0,1,4,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,1,0,2,0,0,0,0,0,4,1,9,0,0,6,0,0,0,2,0,0,0,1,1,1,1,1,0,0,2,0,6,0,0,5,1,7,0,0,0,0,0,5,58,0,0,1,0,0,0,0,0,0,0
2018-09-16,0,2,2,3,0,2,1,4,0,0,0,0,3,1,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,3,0,2,0,2,10,2,1,0,1,0,0,0,1,2,0,0,0,0,0,7,0,3,0,0,2,2,2,0,2,0,0,0,1,65,0,0,1,0,1,0,0,0,0,0
2018-09-23,0,2,10,2,0,3,1,6,1,0,0,0,6,0,5,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,5,0,1,4,1,0,0,0,0,0,0,0,2,1,1,0,0,0,5,0,2,0,0,2,3,2,0,3,1,0,1,0,43,0,0,1,0,0,1,0,2,0,1
2018-09-30,0,7,5,6,0,1,0,3,1,0,0,1,10,1,2,1,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,5,0,4,0,0,3,0,0,0,2,0,0,0,0,3,1,0,0,0,0,6,0,3,0,0,6,2,4,0,2,1,0,1,4,60,0,0,5,0,0,1,0,2,0,0
2018-10-07,0,9,6,3,0,0,2,2,0,0,0,0,5,2,2,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,2,1,3,0,0,5,1,0,1,2,0,0,0,0,2,0,0,0,0,0,7,0,4,0,0,6,1,1,0,3,0,0,0,1,43,0,0,0,0,0,0,0,0,0,0
2018-10-14,0,8,2,11,0,1,2,5,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,3,0,2,0,1,0,1,0,3,0,6,0,1,3,3,0,0,4,0,0,2,0,0,0,0,0,0,0,5,0,3,0,0,3,0,3,0,5,2,1,0,2,66,0,0,0,1,0,0,0,1,0,0
2018-10-21,0,1,4,5,1,1,0,3,0,0,0,0,8,0,5,0,1,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,5,4,0,0,0,1,6,0,0,0,0,0,1,0,4,0,2,0,3,5,0,0,0,5,0,0,2,2,2,1,0,0,0,0,5,0,1,0,1,2,0,3,0,1,0,0,0,1,74,0,0,1,0,0,0,0,0,0,1
2018-10-28,1,6,7,23,1,0,0,4,0,0,0,0,10,0,12,0,6,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,4,0,0,0,1,0,1,1,5,0,1,0,0,4,1,0,2,2,0,0,0,0,1,0,1,0,0,0,12,0,0,0,0,4,0,7,0,0,0,0,0,2,71,0,0,1,0,0,1,0,0,0,1
2018-11-04,0,4,2,20,1,0,2,4,0,0,0,0,2,1,0,1,4,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,9,1,1,1,3,3,0,0,0,0,0,2,2,11,0,2,1,0,1,2,0,9,5,0,0,1,1,0,0,0,0,0,0,3,0,3,1,0,2,0,3,0,1,0,0,0,6,76,0,0,0,0,0,0,0,2,0,0
2018-11-11,1,3,4,17,1,0,0,1,0,0,0,0,15,0,6,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,3,0,0,0,0,0,0,0,13,0,1,0,0,1,4,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,4,1,0,0,0,5,0,3,0,0,0,5,72,0,1,2,0,0,1,0,0,0,0
2018-11-18,0,10,4,17,0,0,2,5,2,0,0,0,5,1,3,0,5,0,0,0,7,0,2,1,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,7,0,1,0,0,2,1,2,8,0,4,0,0,1,6,0,2,6,0,0,0,0,5,0,0,0,0,0,14,0,4,7,0,12,1,6,1,4,0,2,1,7,72,0,0,1,0,0,0,0,1,0,0
2018-11-25,0,2,4,28,0,0,0,2,2,0,0,0,1,0,4,0,2,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2,2,4,1,0,0,0,9,0,1,0,0,0,2,1,20,1,2,0,0,4,8,0,8,9,0,0,1,0,1,0,0,0,0,0,9,0,0,3,0,14,0,3,0,6,1,0,0,8,103,0,0,0,0,0,1,0,1,1,0
2018-12-02,0,4,11,10,0,0,2,5,0,0,0,0,2,0,2,1,2,0,0,0,2,0,2,1,2,0,0,0,0,0,0,0,0,2,6,2,0,0,0,18,0,0,0,1,0,5,1,22,1,2,0,0,5,8,0,5,4,1,0,1,0,0,0,1,0,1,0,8,0,1,6,0,27,0,5,0,4,0,0,1,6,141,0,0,0,0,0,1,0,0,0,1
2018-12-09,0,4,12,14,1,0,0,8,2,0,0,0,5,0,1,0,3,0,0,0,2,0,3,0,0,0,0,0,0,2,0,0,0,1,2,1,0,1,0,17,0,2,0,0,0,2,1,9,1,17,0,0,7,3,0,11,9,0,0,0,0,0,4,2,0,1,0,15,0,3,6,0,19,2,8,0,1,0,0,1,9,144,0,0,0,0,0,3,0,0,0,1
2018-12-16,2,2,4,16,0,1,3,1,1,0,0,0,16,0,8,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,10,0,0,0,0,0,5,2,23,2,7,0,0,13,8,0,11,6,0,0,0,1,2,0,1,0,1,0,10,0,3,8,0,23,0,5,0,1,0,1,0,0,129,0,0,0,0,0,0,0,0,0,1
2018-12-23,0,7,11,32,1,5,8,4,0,1,0,0,9,1,7,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,4,9,0,3,0,1,4,3,1,17,7,0,0,1,1,0,0,0,0,0,0,12,0,2,3,0,16,0,2,0,4,0,0,1,1,153,0,0,0,0,0,1,0,0,0,3
2018-12-30,2,11,20,16,2,12,9,3,1,11,0,2,26,0,6,1,3,0,0,1,1,0,2,0,0,0,0,1,0,2,1,0,0,1,1,0,0,0,1,6,0,2,1,2,0,4,0,26,1,1,0,2,10,3,1,24,5,0,3,0,3,3,3,4,0,0,0,21,0,15,6,0,15,2,9,0,8,0,0,1,8,189,0,0,1,0,0,1,0,0,1,6
