data_iniSE,casos_2605103,casos_2601607,casos_2601706,casos_2601805,casos_2602100,casos_2607109,casos_2603108,casos_2607307,casos_2607505,casos_2615805,casos_2605004,casos_2605152,casos_2600054,casos_2606705,casos_2600104,casos_2600302,casos_2601003,casos_2600401,casos_2600609,casos_2600708,casos_2600807,casos_2600906,casos_2601052,casos_2606804,casos_2601102,casos_2601201,casos_2601300,casos_2601409,casos_2601508,casos_2601904,casos_2602001,casos_2602209,casos_2602308,casos_2602407,casos_2602506,casos_2602605,casos_2602704,casos_2602803,casos_2602902,casos_2603207,casos_2603306,casos_2603405,casos_2603454,casos_2603504,casos_2603603,casos_2603702,casos_2603801,casos_2603900,casos_2603926,casos_2604007,casos_2608305,casos_2604106,casos_2604155,casos_2604205,casos_2604304,casos_2604403,casos_2604502,casos_2604601,casos_2605905,casos_2604700,casos_2604809,casos_2604908,casos_2605202,casos_2605608,casos_2605301,casos_2605400,casos_2605459,casos_2605509,casos_2605806,casos_2606002,casos_2606101,casos_2606200,casos_2606309,casos_2606408,casos_2606507,casos_2606606,casos_2607208,casos_2607406,casos_2607604,casos_2607653,casos_2607703,casos_2607752,casos_2607802,casos_2608503,casos_2607901,casos_2607950,casos_2610509,casos_2608008,casos_2608057,casos_2609105,casos_2608107,casos_2608206,casos_2608255,casos_2608404,casos_2608453,casos_2608602,casos_2608701,casos_2608800,casos_2608909,casos_2609006,casos_2609154,casos_2609204,casos_2609303,casos_2609402,casos_2609501,casos_2609600,casos_2609709,casos_2609808,casos_2610004,casos_2610103,casos_2610202,casos_2610301,casos_2613107,casos_2610608,casos_2611408,casos_2610707,casos_2610806,casos_2610905,casos_2611200,casos_2611309,casos_2611507,casos_2611606,casos_2611705,casos_2611804,casos_2612406,casos_2611903,casos_2612000,casos_2612109,casos_2612307,casos_2612471,casos_2612505,casos_2612703,casos_2612802,casos_2612901,casos_2614857,casos_2613008,casos_2613206,casos_2613305,casos_2613404,casos_2614808,casos_2613602,casos_2615904,casos_2613701,casos_2613800,casos_2614204,casos_2615607,casos_2614402,casos_2614501,casos_2614600,casos_2614709,casos_2615003,casos_2615102,casos_2615300,casos_2615409,casos_2615508,casos_2615706,casos_2616001,casos_2616100,casos_2616183,casos_2616209,casos_2616308,casos_2616407,casos_2616506,casos_2612455,casos_2608750,casos_2609907,casos_2600203,casos_2600500,casos_2603009,casos_2605707,casos_2606903,casos_2607000,casos_2612554,casos_2612604,casos_2610400,casos_2611002,casos_2611101,casos_2613503,casos_2613909,casos_2614006,casos_2614105,casos_2615201,casos_2611533,casos_2612208,casos_2614303
2013-03-17,1,0,6,0,0,1,0,1,0,0,0,0,20,0,1,0,0,0,1,1,0,0,0,5,0,2,0,0,0,1,1,0,0,0,0,0,1,0,19,0,1,0,7,2,0,3,0,0,0,14,0,10,2,0,0,0,0,2,0,0,0,0,2,0,1,0,1,0,0,2,2,7,2,5,0,5,29,0,0,2,0,0,0,1,53,1,3,6,4,0,0,0,0,6,1,0,0,0,0,1,0,1,0,0,0,30,1,0,0,4,1,0,0,5,1,17,1,1,1,0,0,99,0,1,7,0,0,0,0,0,16,1,1,0,1,2,0,0,1,0,2,2,2,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,2,2,13,0,0,0,0,,3,0
2013-03-24,1,0,4,3,1,0,0,0,0,0,0,0,20,0,4,1,0,0,1,1,0,0,2,15,1,0,0,0,0,0,0,1,0,0,0,1,0,2,20,1,0,0,4,0,0,0,0,2,0,10,1,14,4,0,0,0,1,2,0,0,0,0,8,1,2,1,1,0,0,4,2,4,0,1,0,2,22,0,3,3,2,2,2,3,67,0,2,3,3,0,0,0,0,5,0,0,0,0,3,1,0,0,0,4,0,32,0,0,0,1,0,1,0,2,0,17,1,1,0,0,0,108,0,0,0,2,0,0,1,1,13,0,1,0,0,2,0,0,1,0,6,1,1,0,1,0,1,3,3,0,2,0,0,0,0,1,0,0,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,3,3,12,2,0,0,0,,0,0
2013-03-31,1,0,14,0,0,0,0,1,0,0,0,0,23,0,3,1,0,0,1,1,1,0,1,12,0,2,0,1,1,0,1,0,1,0,1,4,0,0,39,5,0,0,18,0,0,1,0,1,0,19,0,18,3,0,0,0,1,3,1,0,0,0,1,0,0,2,1,0,0,6,1,7,2,1,1,3,10,0,0,0,2,0,4,2,68,0,3,4,12,1,0,0,0,6,1,0,0,0,6,1,0,0,0,4,2,49,0,0,0,1,0,0,0,4,0,22,0,0,1,2,0,173,0,1,9,1,0,0,0,0,19,0,0,0,1,1,0,0,0,0,7,2,2,0,0,0,0,2,2,0,1,0,1,0,2,0,0,3,0,1,10,5,0,0,0,1,0,0,0,0,0,0,0,0,0,2,6,12,0,0,0,0,,4,0
2013-04-07,1,0,30,0,0,1,1,1,0,1,1,0,28,0,4,1,0,1,0,0,0,0,3,6,2,2,1,0,0,0,6,0,3,0,1,5,0,2,34,13,0,0,15,0,0,1,0,2,0,18,2,34,3,0,1,0,1,2,3,1,0,0,7,0,0,0,0,0,0,4,2,6,1,0,0,1,23,0,1,0,1,3,2,0,86,1,2,4,7,0,1,0,0,9,1,0,0,0,7,4,0,0,0,2,3,40,0,0,0,0,0,0,1,3,0,21,1,0,0,1,1,178,0,0,10,1,0,0,0,1,20,0,2,0,1,5,0,1,4,0,16,4,3,1,0,0,1,3,0,0,1,1,1,0,1,3,0,5,0,0,6,7,0,0,1,4,0,0,0,0,1,0,0,0,0,1,10,10,5,0,4,0,,1,0
2013-04-14,5,0,16,0,0,0,0,1,0,0,0,0,14,0,5,0,0,1,0,1,4,0,0,14,0,1,2,0,0,0,0,1,7,0,1,4,3,2,26,26,0,3,8,0,1,0,0,1,0,19,1,17,0,0,0,0,1,7,1,0,0,1,2,0,0,0,3,0,0,3,4,8,2,2,0,6,33,1,4,0,0,1,2,2,83,0,4,2,1,1,1,0,0,3,1,1,0,0,3,5,0,0,0,12,1,60,0,0,0,0,0,3,2,1,0,30,1,0,1,0,0,186,0,1,7,0,0,0,0,0,16,0,0,0,2,1,0,0,3,0,8,0,1,0,1,0,0,3,0,1,2,0,2,1,0,1,0,1,0,2,4,10,0,1,0,2,0,0,0,0,1,0,0,0,0,3,4,22,0,0,2,1,,7,0
2013-04-21,0,0,9,0,0,0,0,0,0,0,0,0,23,0,3,0,0,0,1,0,1,0,1,16,0,4,1,0,0,0,1,0,5,0,5,0,6,4,26,18,0,2,21,1,0,0,1,2,0,23,6,18,1,1,0,0,0,7,1,0,0,10,1,0,0,1,2,0,0,4,0,4,0,3,0,1,20,0,3,1,0,2,0,0,64,1,2,5,2,1,0,0,1,13,1,0,0,0,6,8,0,0,1,3,3,39,0,0,1,2,1,0,0,6,1,25,3,0,0,0,0,218,1,1,16,0,0,1,0,1,18,0,0,0,2,0,0,2,1,0,9,0,2,1,0,2,0,2,0,0,1,0,0,0,0,1,0,0,0,1,2,5,0,0,0,2,0,0,0,0,0,1,1,0,0,0,7,1,2,0,1,1,,7,1
2013-04-28,2,0,4,0,0,0,0,0,0,0,0,0,24,0,9,1,0,1,0,0,3,0,0,19,0,2,0,0,0,0,1,1,1,0,6,2,4,6,45,7,0,0,22,0,0,0,0,4,0,29,1,33,4,0,1,0,3,2,1,0,0,1,5,0,1,1,2,0,0,9,3,3,3,2,0,1,13,0,2,1,0,4,1,1,69,0,0,6,0,0,1,0,1,20,1,0,0,2,6,4,0,0,0,9,0,31,0,0,0,0,0,1,0,3,2,30,0,0,1,0,0,193,0,0,12,0,0,2,0,0,18,0,0,0,2,3,3,0,1,0,7,0,1,1,1,0,0,3,0,0,5,1,1,0,0,0,0,0,0,2,2,9,0,0,0,0,0,1,0,0,1,2,0,0,0,1,5,7,7,0,1,0,,6,2
2013-05-05,3,0,9,0,0,0,0,0,0,1,0,0,34,0,10,1,0,0,7,1,2,0,0,16,2,4,1,1,0,0,0,3,1,0,7,4,2,5,31,9,7,1,36,0,0,0,0,12,0,38,0,40,3,0,0,0,3,4,0,1,0,3,9,0,0,7,3,0,0,5,1,10,0,9,0,2,10,0,1,1,0,3,2,0,83,0,1,18,3,0,0,0,0,15,0,0,0,1,6,4,0,0,0,6,1,39,1,0,1,0,0,0,0,3,0,16,1,0,0,2,0,222,0,0,12,0,0,0,0,2,22,0,0,0,4,2,8,0,3,7,8,0,3,2,1,0,1,2,0,0,4,1,3,0,1,2,0,0,0,5,1,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,6,8,0,3,0,,2,1
2013-05-12,0,0,2,0,0,0,0,0,0,1,0,0,24,0,5,0,0,1,1,1,4,0,0,31,0,5,1,0,0,2,1,3,0,0,7,7,1,6,26,8,8,1,11,0,0,0,0,9,0,40,0,73,0,0,0,1,7,6,1,2,0,11,1,0,2,3,3,0,0,3,3,11,0,8,0,1,15,0,4,2,0,3,1,3,79,0,1,22,0,0,0,0,0,7,0,0,0,0,3,1,0,0,0,9,1,21,1,0,1,0,0,0,1,7,0,12,1,1,2,0,0,173,0,0,11,0,0,0,1,1,27,0,2,0,9,4,2,0,1,2,17,0,1,3,1,0,0,10,0,0,2,0,1,0,2,2,1,1,0,1,2,11,0,0,0,0,0,1,0,0,1,1,0,1,0,2,5,4,4,0,4,0,,4,1
2013-05-19,0,0,5,0,0,0,0,0,0,0,0,0,20,0,5,1,0,0,0,0,10,0,0,22,1,6,0,0,0,2,0,0,2,0,3,4,0,5,26,3,7,1,18,0,0,0,0,6,0,33,0,71,1,0,1,0,5,6,0,1,0,7,3,1,0,9,1,0,0,6,3,17,2,11,1,2,18,0,3,2,0,2,10,0,70,0,0,15,0,1,0,0,0,4,5,0,0,0,3,3,0,0,0,15,0,26,0,0,0,0,0,0,0,7,3,16,0,0,1,2,0,157,0,1,9,0,0,1,0,1,41,0,0,0,13,2,8,0,1,1,10,0,0,0,0,0,0,6,2,0,4,0,1,0,0,4,1,1,0,3,1,19,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,11,0,7,0,,4,0
2013-05-26,0,0,1,0,0,0,0,0,0,0,0,0,26,0,5,2,0,1,1,0,2,0,0,11,0,0,0,0,0,2,0,1,4,0,1,8,1,2,23,1,0,0,16,0,0,1,1,3,0,37,0,40,0,0,0,0,0,4,0,4,0,2,4,0,4,7,0,0,0,6,2,14,0,9,0,3,10,0,1,0,0,0,4,0,54,0,2,12,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,21,2,44,3,1,1,0,0,0,1,7,0,14,3,0,0,0,0,152,0,2,8,0,0,0,0,0,27,0,0,0,10,2,3,0,0,8,13,0,1,1,1,0,0,4,0,0,3,2,2,0,0,3,0,0,0,9,1,5,0,0,0,1,0,0,1,0,0,1,0,1,0,0,6,2,10,0,3,0,,0,1
2013-06-02,0,0,3,0,0,0,0,0,0,0,0,0,18,0,4,0,0,0,1,2,5,0,0,13,1,5,0,0,0,3,0,0,2,0,2,3,0,10,24,0,6,0,17,0,0,0,1,3,0,9,0,37,2,0,0,0,1,5,0,5,2,0,3,0,2,4,0,0,2,10,1,14,0,6,0,1,9,0,0,0,1,1,5,2,38,0,0,21,1,0,0,0,0,1,0,0,0,0,4,2,0,0,1,17,1,20,0,0,0,0,0,0,0,2,0,21,0,5,0,2,1,132,0,1,8,0,0,0,0,2,14,0,0,0,6,1,1,1,0,4,6,1,0,2,0,1,0,2,2,0,8,0,2,0,0,4,0,1,0,5,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,1,5,1,3,0,,8,0
2013-06-09,0,0,5,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,1,1,9,0,0,7,0,4,0,0,0,2,0,0,3,1,2,5,0,5,19,0,7,0,11,0,0,0,0,4,0,13,0,46,0,0,0,0,0,4,0,5,0,0,3,0,0,1,0,0,1,4,3,6,1,7,0,0,5,0,3,1,1,0,1,4,37,0,0,8,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,18,1,31,1,0,0,0,0,0,0,5,0,14,9,2,1,0,0,98,0,1,4,0,0,0,0,0,34,0,0,0,1,0,1,1,0,4,6,0,1,0,0,0,0,3,1,0,3,0,0,0,0,8,0,0,0,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,9,0,2,0,,2,0
2013-06-16,1,0,4,0,0,0,0,0,0,0,0,0,7,0,2,0,0,1,0,0,3,0,0,7,2,2,0,0,0,1,0,0,2,0,1,2,0,1,34,0,2,0,12,0,0,0,0,1,0,5,0,21,0,0,0,0,0,1,0,1,0,0,3,0,1,3,0,0,0,4,2,9,1,4,0,1,4,0,0,0,2,0,4,2,26,0,0,9,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,36,2,23,0,0,1,0,0,0,0,2,0,7,8,0,0,1,0,80,0,0,3,0,0,0,0,0,41,0,0,0,4,2,0,2,0,1,9,0,0,2,0,0,0,1,1,0,6,0,0,0,0,1,0,1,0,1,0,19,0,1,0,2,0,0,0,0,1,0,0,0,0,0,4,0,7,2,1,0,,6,0
2013-06-23,2,0,4,0,0,1,0,0,0,0,0,0,6,0,3,1,0,1,1,0,5,0,0,7,0,0,0,0,0,0,0,2,4,0,0,1,1,0,19,0,0,0,11,0,0,0,0,1,0,11,0,14,0,0,0,0,0,1,0,2,0,0,4,0,0,1,0,0,0,4,0,12,1,1,0,0,5,0,0,1,0,1,1,0,24,0,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,31,0,20,2,0,0,0,0,0,1,2,0,2,5,0,0,1,0,70,0,1,3,0,0,0,0,0,16,0,0,1,1,1,0,1,0,1,8,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,3,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,7,1,8,0,5,0,,3,0
2013-06-30,2,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,1,0,2,0,1,7,1,1,0,0,0,0,0,0,1,0,1,0,0,0,27,0,3,0,10,0,0,0,0,0,0,15,0,22,1,0,0,0,1,3,0,0,0,0,4,0,0,1,2,0,0,1,2,3,0,8,0,1,4,0,0,1,0,0,0,1,19,0,0,5,1,0,2,0,0,0,0,1,0,0,4,0,0,0,0,21,0,14,2,1,0,0,0,0,0,0,0,11,0,0,0,0,0,65,0,0,8,0,0,0,0,2,12,0,0,0,2,0,1,0,0,2,5,0,2,0,0,0,0,1,2,0,2,0,1,0,0,4,0,0,0,2,0,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8,3,1,0,0,0,,4,0
2013-07-07,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,1,2,0,4,0,0,3,0,0,0,0,0,0,1,1,3,0,4,2,0,0,8,0,3,0,11,0,0,0,0,2,0,6,0,15,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,2,0,6,0,1,4,0,0,0,1,0,1,0,15,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,32,1,15,1,0,1,0,0,0,0,1,0,4,0,0,0,1,0,50,0,0,5,0,0,0,0,0,12,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10,1,1,0,1,0,,3,0
2013-07-14,0,0,4,0,0,1,0,0,0,0,0,0,8,0,3,0,0,1,0,1,3,0,0,3,2,1,0,0,0,0,0,0,3,0,1,0,0,0,12,0,4,0,8,0,0,0,1,1,0,5,0,18,1,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,1,0,0,9,0,0,3,0,0,0,1,0,0,2,11,0,0,1,1,0,3,0,1,0,0,0,0,0,2,0,0,0,0,28,1,14,5,0,0,0,0,0,0,2,0,5,0,0,0,0,0,63,0,0,3,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,2,0,0,3,0,2,0,0,0,0,0,0,2,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,,3,0
2013-07-21,3,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,5,3,0,0,0,0,0,0,0,2,0,1,2,1,1,17,0,3,0,6,0,0,0,0,0,0,8,0,20,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,5,0,0,1,0,0,0,2,0,3,1,15,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,18,1,20,3,0,1,0,0,0,0,1,0,3,0,0,0,0,0,55,0,0,3,0,0,0,0,0,8,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,4,0,0,0,,4,0
2013-07-28,2,0,7,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,4,0,0,0,0,0,19,0,4,0,3,0,0,0,0,0,0,3,0,24,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,2,2,0,9,0,0,1,0,0,2,5,1,0,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,25,0,8,1,1,0,0,0,0,0,2,0,6,0,0,0,0,0,69,0,1,4,0,0,0,0,0,5,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,1,2,0,1,0,,3,0
2013-08-04,1,0,3,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,0,2,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,25,0,1,0,3,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,1,3,0,10,0,0,2,0,2,0,3,1,0,1,27,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,27,0,18,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,70,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,1,0,,7,0
2013-08-11,1,0,4,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,5,0,0,0,1,0,0,5,0,13,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,5,0,0,9,1,1,2,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,13,0,0,0,0,0,0,0,1,0,11,0,1,0,1,0,41,0,0,7,0,0,0,0,0,2,0,0,0,1,0,0,1,0,2,0,0,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,,6,0
2013-08-18,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1,0,1,0,2,2,0,2,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,1,0,0,0,2,1,4,0,19,0,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,19,0,17,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,59,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,1,1,0,0,0,0,0,6,0,3,0,0,0,,5,0
2013-08-25,3,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,1,0,7,0,0,0,0,0,0,3,1,12,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,12,0,0,3,0,0,1,0,0,2,1,13,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,8,0,17,0,0,1,0,0,0,0,3,0,17,0,0,0,1,0,52,0,0,3,0,0,0,0,1,5,0,0,0,1,0,0,2,0,0,1,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,,4,0
2013-09-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,9,0,0,0,1,0,0,0,0,0,0,4,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,4,0,0,1,0,0,3,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,20,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,27,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,1,0,1,0,,4,0
2013-09-08,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,2,0,0,0,0,0,0,5,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,4,0,0,0,0,0,2,0,0,0,1,18,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,38,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0,0,1,0,11,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,,4,0
2013-09-15,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,1,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,4,0,4,0,0,1,0,1,1,0,0,0,0,13,0,5,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,14,0,24,1,0,0,0,0,0,0,1,0,10,0,0,0,0,0,35,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,0,2,0,0,0,,3,0
2013-09-22,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,1,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,20,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,16,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,6,1,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,9,0
2013-09-29,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,16,0,0,0,3,0,0,0,0,0,0,8,0,15,0,0,0,0,0,2,1,0,0,0,4,0,0,0,0,0,0,1,0,1,0,7,0,0,0,0,0,0,0,0,0,0,7,0,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,20,1,0,0,0,0,0,0,1,0,7,0,5,0,0,0,44,0,0,0,1,0,0,0,0,3,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,24,0
2013-10-06,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,5,0,0,0,0,0,1,8,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,2,0,0,1,1,0,0,0,10,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,47,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,,17,0
2013-10-13,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,5,0,0,0,0,1,0,7,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,0,0,3,0,6,1,0,0,0,0,13,0,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,28,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,,5,0
2013-10-20,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,9,1,0,0,2,0,0,0,0,0,0,6,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,5,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,48,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,,2,0
2013-10-27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,1,5,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,6,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,38,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,,2,0
