data_iniSE,casos_2307007,casos_2300200,casos_2300309,casos_2300408,casos_2300754,casos_2303808,casos_2301505,casos_2300101,casos_2300150,casos_2300507,casos_2300606,casos_2300705,casos_2300903,casos_2301000,casos_2301109,casos_2303907,casos_2301257,casos_2301307,casos_2301406,casos_2301802,casos_2301901,casos_2303931,casos_2301950,casos_2302008,casos_2302057,casos_2302107,casos_2304251,casos_2302305,casos_2302503,casos_2302909,casos_2303105,casos_2303402,casos_2303659,casos_2303709,casos_2303956,casos_2304004,casos_2304202,casos_2304236,casos_2304277,casos_2304285,casos_2304301,casos_2304350,casos_2304459,casos_2313401,casos_2304509,casos_2304608,casos_2304657,casos_2304806,casos_2304905,casos_2304954,casos_2305001,casos_2305100,casos_2305233,casos_2306207,casos_2305332,casos_2305357,casos_2305654,casos_2305704,casos_2306256,casos_2306306,casos_2306553,casos_2306702,casos_2307106,casos_2307205,casos_2307254,casos_2307304,casos_2307601,casos_2308005,casos_2308104,casos_2308203,casos_2308302,casos_2308351,casos_2308401,casos_2308807,casos_2308906,casos_2309003,casos_2309201,casos_2309300,casos_2309607,casos_2309706,casos_2309805,casos_2309904,casos_2310001,casos_2310100,casos_2310209,casos_2310258,casos_2310407,casos_2310605,casos_2310704,casos_2310852,casos_2310902,casos_2310951,casos_2311108,casos_2311207
2013-12-01,16,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,6,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,2,0,4,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2013-12-08,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,1,4,0,1,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,7
2013-12-15,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
2013-12-22,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2013-12-29,0,0,1,0,1,0,2,0,0,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,4,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,2,2,0,0,1
2014-01-05,3,0,0,0,0,0,3,0,0,0,0,34,0,2,2,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,0,0,0,21,0,1,4,0,2,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,7,1,2,0,7,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,6,1,1,0,0,1
2014-01-12,4,0,0,0,0,0,0,0,0,0,0,44,0,0,2,1,0,7,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,24,0,0,2,0,6,4,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,5,4,0,0,0,10,0,0,1,1,0,0,0,1,4,1,0,0,0,2,0,0,0,0,0,2,0,0,1
2014-01-19,4,0,0,1,0,0,4,0,0,0,1,48,0,1,3,0,1,2,0,0,0,0,1,0,0,1,0,0,3,0,2,0,0,33,2,0,3,1,1,6,0,0,1,3,0,0,0,0,1,0,1,0,2,1,0,1,2,0,0,2,0,0,0,0,1,4,4,0,0,0,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1
2014-01-26,2,0,0,0,0,0,0,2,0,0,0,69,0,5,4,3,0,0,0,0,1,0,1,0,0,1,0,0,13,0,0,0,0,19,1,0,3,1,4,9,0,0,1,8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,2,1,1,8,0,0,1,0,0,0,1,0,8,1,0,0,0,1
2014-02-02,5,0,1,0,1,0,13,3,0,0,0,54,0,4,3,0,0,2,0,0,0,0,0,1,1,1,0,0,22,0,0,0,0,17,1,0,1,0,3,23,0,0,3,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,2,0,0,0,2,3,2,0,0,5,1,0,0,0,0,1,0,0,5,0,2,1,0,1
2014-02-09,2,0,2,0,0,0,2,4,0,0,0,31,0,4,2,0,0,1,0,0,1,1,1,0,0,1,0,0,20,0,0,0,0,24,0,1,6,0,2,14,0,0,5,1,0,0,0,0,2,0,1,0,0,0,1,0,1,0,1,0,0,0,3,0,0,2,2,2,0,0,1,0,3,0,1,1,0,1,0,6,2,0,0,0,1,0,2,0,1,0,0,1,0,1
2014-02-16,1,0,1,0,0,1,3,2,0,0,0,17,0,5,2,0,0,0,0,0,0,0,1,0,0,2,0,0,27,0,0,0,0,30,0,0,4,0,2,7,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,1,2,0,1,0,0,0,1,0,1,0,4,9,0,0,0,0,0,0,0,0,5,0,1,0,0,1
2014-02-23,1,0,0,0,0,0,0,1,0,0,0,8,0,3,2,0,0,1,0,0,0,0,0,0,2,2,0,1,15,0,0,0,0,7,0,1,5,0,2,3,0,0,2,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,3,7,1,0,0,0,0,0,1,0,0,0,4,0,2,3,0,0,0,0,1,0,2,0,16,0,0,0,0,0
2014-03-02,1,0,0,0,0,0,2,0,0,0,0,14,0,9,7,0,0,2,0,0,0,0,0,0,1,2,0,1,32,1,0,0,0,28,0,3,3,0,0,4,0,0,3,1,0,0,0,0,1,0,1,0,6,3,1,0,0,0,0,2,0,1,0,0,1,7,2,0,0,0,3,0,0,0,0,0,2,0,2,2,0,0,1,0,0,0,4,0,18,0,1,0,0,2
2014-03-09,2,0,0,0,0,0,0,0,1,0,1,7,0,3,6,0,0,1,0,0,0,0,0,2,0,5,0,0,43,1,0,0,0,21,0,2,3,0,1,5,0,2,3,2,1,0,0,0,0,1,0,0,1,5,0,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,2,0,2,0,0,0,2,0,0,7,0,0,0,0,0,1,2,0,28,0,0,0,0,8
2014-03-16,1,0,1,1,0,0,0,1,0,0,0,12,0,2,1,0,0,2,0,0,1,0,0,2,2,3,0,0,74,0,0,0,0,31,1,5,5,0,1,2,0,0,1,6,1,0,0,0,1,1,0,1,3,1,0,1,2,0,0,0,1,0,0,0,1,6,2,2,0,0,4,0,0,0,1,0,4,0,2,2,0,0,0,0,1,0,1,0,33,0,0,0,0,10
2014-03-23,0,0,0,0,1,0,0,0,1,0,0,8,0,1,6,0,0,7,0,0,0,0,1,2,1,2,0,0,63,2,0,0,0,33,1,1,5,0,0,8,2,0,6,3,1,0,0,0,2,1,0,0,2,0,1,0,0,0,0,0,0,0,2,1,1,9,4,2,0,0,1,0,1,0,0,1,6,0,1,9,0,1,0,0,0,0,1,0,36,0,1,0,0,3
2014-03-30,2,2,0,2,0,0,1,6,1,0,0,10,0,5,12,0,0,5,0,0,2,0,2,3,0,2,1,0,73,0,0,0,0,27,0,1,4,1,0,3,1,0,1,2,0,0,0,0,1,2,0,0,7,2,3,2,0,0,1,1,1,0,1,2,0,19,1,4,1,0,4,0,1,0,0,0,3,0,2,6,0,0,1,1,1,0,3,0,45,0,0,0,3,16
2014-04-06,2,0,0,0,0,0,1,2,0,0,2,10,0,21,13,0,0,9,0,2,2,0,1,2,0,4,1,1,70,4,0,0,0,31,1,2,11,0,0,4,0,0,1,4,1,1,0,0,4,0,0,0,4,0,1,0,1,1,0,0,1,0,2,2,2,8,4,0,3,0,3,0,0,0,1,1,4,4,3,11,3,0,0,0,0,0,1,1,39,0,1,1,1,3
2014-04-13,2,1,0,2,1,0,3,6,0,0,0,4,0,31,8,0,0,13,0,0,3,0,0,6,3,1,0,0,46,1,0,0,0,32,0,3,6,0,0,4,0,0,0,4,0,2,1,0,1,0,3,0,0,3,0,0,1,0,1,0,0,0,1,0,1,12,6,0,2,0,4,0,2,0,0,1,2,1,1,13,3,0,0,0,2,0,0,1,52,0,1,0,2,0
2014-04-20,1,0,1,5,0,1,2,6,2,0,0,9,2,22,15,0,0,17,1,2,3,0,2,14,1,3,0,1,61,1,0,0,0,18,1,0,20,1,0,6,2,0,0,1,0,3,0,0,1,0,0,0,3,5,1,0,0,0,0,0,5,3,5,0,2,17,3,0,7,0,5,0,1,0,0,3,2,1,1,10,1,0,0,0,1,1,0,1,55,1,1,0,10,1
2014-04-27,0,0,0,6,0,0,6,1,2,0,0,11,0,17,12,0,0,14,0,0,8,0,0,13,2,1,0,4,81,0,1,0,0,63,0,8,15,2,0,10,0,1,0,1,0,8,0,0,3,1,0,0,2,1,0,0,2,0,1,0,1,2,5,3,2,12,13,1,16,0,10,0,2,0,0,5,12,0,2,10,3,0,1,0,4,3,1,0,18,1,1,0,4,2
2014-05-04,3,1,0,4,0,1,6,0,1,0,2,1,0,14,10,0,0,13,0,1,10,0,0,19,2,4,0,2,58,2,2,0,0,33,0,2,18,0,0,3,7,0,3,2,0,3,0,0,1,1,0,2,4,0,0,0,1,0,2,0,2,4,9,7,5,11,18,2,21,0,12,0,3,0,3,0,10,1,2,9,0,0,0,0,1,2,0,1,31,5,1,0,12,7
2014-05-11,2,1,1,46,0,2,14,2,0,0,0,6,0,11,20,0,0,27,1,0,11,0,0,18,5,2,0,4,42,1,0,0,0,25,1,1,25,0,0,8,2,0,5,2,0,6,0,0,2,1,2,3,1,0,0,0,1,0,2,0,2,2,16,1,8,11,14,1,18,1,0,0,8,0,0,3,15,0,0,18,0,0,0,0,0,0,0,0,9,3,0,0,13,0
2014-05-18,4,0,0,49,1,1,19,1,0,0,0,2,0,18,26,0,0,18,0,0,8,0,0,14,3,2,0,1,36,0,0,0,0,51,1,2,36,0,0,5,5,0,3,2,0,5,0,0,1,2,1,0,13,0,2,0,1,0,0,0,0,1,13,0,6,16,35,0,17,0,1,1,4,0,0,1,16,0,0,13,5,1,5,0,0,0,4,2,3,5,1,1,4,6
2014-05-25,2,1,1,14,0,1,17,2,1,0,0,4,0,34,17,0,0,12,0,0,8,0,2,9,1,4,1,0,33,0,1,0,0,24,1,2,32,0,0,4,4,0,8,3,0,6,0,1,1,4,0,0,16,2,1,0,0,0,2,0,0,0,11,0,9,12,40,0,9,0,1,1,0,0,1,1,16,3,1,12,3,0,4,0,2,0,1,0,4,13,2,1,6,0
2014-06-01,5,1,0,12,2,1,10,4,0,0,2,0,0,54,31,0,0,13,1,0,5,0,2,10,1,2,4,4,20,0,0,0,0,76,0,3,14,0,0,7,7,0,3,0,0,7,0,0,1,0,0,1,17,3,0,2,5,0,2,0,1,1,24,0,15,16,79,1,5,0,1,0,3,0,0,0,12,6,1,15,2,0,2,0,0,0,0,0,3,10,7,1,11,1
2014-06-08,5,3,0,8,3,2,10,1,1,0,1,0,0,28,11,1,0,2,1,0,2,0,1,3,0,0,2,2,17,0,1,0,0,69,2,0,12,0,0,5,9,0,2,1,0,8,0,0,0,7,2,1,7,1,0,0,1,0,2,0,0,1,13,0,31,12,83,0,1,0,0,0,3,0,0,0,5,2,0,5,0,0,1,0,3,1,0,0,5,8,12,1,7,0
2014-06-15,10,2,0,4,0,1,19,0,0,0,0,0,3,48,32,1,1,2,0,0,4,1,2,5,1,4,2,1,13,0,0,0,0,77,0,0,8,0,1,5,2,0,2,0,0,5,0,0,0,7,0,0,0,2,2,5,0,0,2,0,0,2,9,0,19,8,50,0,7,0,0,0,0,0,0,5,5,9,1,2,3,0,0,0,5,0,0,0,3,6,16,1,3,1
2014-06-22,9,10,0,2,0,1,32,0,0,0,0,1,3,27,27,2,0,1,0,0,4,1,0,6,2,0,1,1,10,1,0,0,0,37,0,0,10,0,0,9,2,0,0,0,0,8,0,0,0,7,1,0,9,3,0,1,0,0,1,0,1,2,5,0,35,5,29,4,7,0,0,0,0,0,0,4,0,11,2,14,4,1,0,0,13,0,0,4,2,5,43,0,4,1
2014-06-29,10,17,0,1,0,0,17,1,0,0,0,2,1,24,11,2,0,0,0,0,5,0,0,3,0,2,2,2,15,0,0,0,0,53,1,1,4,1,0,6,7,1,1,1,0,5,0,0,0,9,2,0,9,7,2,1,2,0,3,0,3,1,9,2,27,12,16,5,7,1,2,0,0,0,0,1,1,13,4,14,6,0,3,0,11,0,0,1,0,8,28,0,4,1
2014-07-06,6,39,0,3,0,0,12,0,0,0,0,2,0,22,14,4,0,1,2,0,6,0,0,2,1,1,2,4,4,0,1,0,0,61,1,7,3,0,0,3,3,0,1,3,0,11,0,0,1,2,0,0,16,3,4,1,3,0,0,0,0,1,3,0,14,12,18,1,8,3,0,0,2,0,1,0,0,6,2,8,1,0,2,1,11,0,1,5,3,16,14,0,1,1
2014-07-13,5,59,0,0,1,0,27,0,0,0,1,6,0,9,18,2,0,1,2,0,1,0,1,1,0,0,3,3,10,2,1,0,0,27,1,6,6,0,0,12,0,1,0,1,0,8,1,0,0,2,0,0,11,2,5,2,1,0,0,0,3,2,3,0,4,6,15,4,5,0,0,0,1,0,0,0,0,1,0,3,3,0,0,0,11,0,0,0,2,5,9,0,1,0
2014-07-20,4,51,0,2,0,0,31,0,1,1,0,3,0,10,17,6,0,0,0,0,1,0,1,1,1,0,2,2,3,0,0,0,0,36,2,2,6,0,0,4,1,1,0,2,0,5,0,1,1,2,0,0,13,1,12,0,0,0,3,0,4,0,3,0,2,5,33,1,4,0,0,0,1,0,0,2,2,4,2,4,10,0,5,0,14,0,0,0,0,4,2,0,2,0
2014-07-27,5,35,0,2,1,0,20,0,0,0,0,0,1,10,10,7,0,0,0,0,1,1,3,4,3,1,1,1,10,1,1,0,0,38,0,0,3,0,0,4,1,0,0,0,0,6,0,0,0,6,0,0,14,2,14,0,1,0,1,0,3,1,4,0,6,6,40,2,4,0,0,0,4,1,0,0,0,5,0,5,3,0,1,0,14,0,3,0,2,1,4,0,0,0
2014-08-03,7,10,0,0,1,0,24,0,0,1,0,1,0,14,13,16,0,0,0,0,3,0,6,1,2,1,2,4,4,0,2,0,0,52,0,3,4,0,0,6,0,1,0,1,0,3,0,0,0,2,0,0,7,1,5,6,1,0,2,1,1,1,1,0,8,7,10,0,2,0,0,0,1,0,0,0,0,2,2,4,3,0,1,0,23,0,1,0,3,2,1,0,3,0
2014-08-10,5,15,0,1,1,1,27,0,0,0,0,1,0,14,12,2,0,1,1,0,4,0,1,1,0,2,0,2,4,0,1,0,0,56,3,4,18,0,0,7,0,1,0,1,0,3,0,0,0,0,0,0,9,0,2,0,0,0,1,0,0,2,4,0,3,9,20,1,2,0,0,0,2,0,0,0,0,1,1,5,10,0,0,0,6,1,1,1,1,1,0,0,0,0
2014-08-17,3,11,0,0,1,0,11,0,0,0,0,0,0,9,14,1,0,0,0,0,3,0,0,0,0,1,2,12,5,0,0,1,0,54,1,1,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,13,7,3,0,2,0,2,0,3,0,0,0,1,4,13,1,2,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,12,1,1,0,0,5,2,0,0,0
2014-08-24,2,4,0,0,1,0,11,0,0,1,0,0,0,10,9,1,0,0,0,0,2,1,0,1,0,0,0,2,1,0,0,0,1,51,1,2,6,0,0,6,0,0,1,0,0,2,0,0,0,1,0,0,3,2,1,0,1,0,1,0,1,0,0,0,1,3,17,2,1,2,0,0,0,0,0,0,0,0,0,4,11,0,1,0,7,0,0,0,1,8,1,0,1,0
2014-08-31,0,1,1,0,0,0,14,0,0,0,0,2,1,10,7,4,0,0,0,0,4,0,0,1,0,0,0,1,2,0,0,0,0,38,5,0,5,1,0,4,1,1,0,1,1,3,0,0,2,0,0,0,4,2,3,0,1,0,2,0,0,1,0,0,2,3,4,0,5,0,0,0,0,0,0,1,0,0,0,5,5,0,2,0,10,0,1,0,2,1,1,0,0,0
2014-09-07,3,0,0,0,0,0,5,0,0,0,0,1,0,5,2,4,0,0,1,0,1,0,0,4,0,1,0,1,0,0,0,0,0,32,5,1,18,0,0,4,0,0,0,1,1,0,0,0,0,2,1,0,1,0,3,0,0,0,0,0,1,0,0,0,0,5,7,0,4,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,6,1,2,0,1,0,4,0,2,0
2014-09-14,0,1,0,1,0,0,4,0,0,0,0,0,2,2,8,0,0,0,0,0,0,0,0,2,1,2,1,2,0,0,0,0,0,25,19,3,25,3,0,4,2,0,0,0,0,1,0,0,1,1,0,0,3,0,1,0,1,0,2,1,1,0,0,0,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,7,0,2,0,1,5,1,0,1,0
2014-09-21,0,0,0,0,0,0,1,0,2,0,0,1,0,7,3,1,0,0,0,0,2,1,0,5,0,2,0,0,0,0,0,0,0,33,20,3,19,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,0,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0,0,1,1,1,0,0,0
2014-09-28,1,1,0,0,0,0,1,0,0,0,0,0,0,15,6,0,0,0,0,1,3,3,1,9,0,1,0,1,2,1,0,0,0,37,10,0,12,1,0,11,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,4,0,1,0,0,0,2,5,5,1,0,0,3,0,0,0,0,0,1,0,1,2,2,0,1,0,1,0,0,3,0,2,0,0,0,0
2014-10-05,0,0,0,0,0,0,1,0,0,0,0,0,0,14,1,0,0,0,0,0,3,0,0,4,2,0,0,1,0,0,0,0,0,19,1,0,7,0,0,4,0,0,0,0,1,2,0,0,0,2,0,0,2,0,1,0,1,0,1,0,0,0,0,0,1,6,8,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,3,1,0,1,1,0
2014-10-12,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,2,0,0,12,0,0,0,0,2,1,0,0,0,11,2,0,7,0,0,3,0,1,0,1,0,1,0,0,0,3,0,0,0,2,0,0,1,0,2,1,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,2,0,0,0,0,2,3,0,2,0
2014-10-19,0,1,0,0,0,0,6,0,0,0,1,0,0,8,2,0,0,0,0,0,1,0,0,16,0,0,0,0,1,0,0,0,0,16,0,1,2,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,3,0,0,0,0,0,1,1,1,0,4,0
2014-10-26,0,0,0,0,0,0,1,0,0,0,0,0,0,16,3,0,0,0,0,0,1,0,0,15,0,0,0,0,0,0,0,0,0,19,4,2,3,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2014-11-02,2,0,0,0,1,0,3,0,0,0,0,0,0,6,7,0,0,0,0,0,2,0,0,14,1,1,0,1,1,1,0,0,0,24,0,8,0,0,0,5,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,3,3,5,0,0,0
2014-11-09,1,0,0,0,0,0,3,0,0,0,0,0,0,10,7,0,0,0,0,0,1,0,0,12,0,0,0,0,2,0,0,0,0,31,1,2,3,0,0,9,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0,0,0,0,0,0,0,12,0,0,0
2014-11-16,5,0,0,1,0,0,10,0,0,2,0,0,0,8,3,0,0,0,0,0,4,0,0,7,0,3,0,1,0,0,0,0,0,34,1,6,1,0,0,7,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,1,18,0,0,0
2014-11-23,2,0,0,0,0,0,26,0,0,0,0,0,0,7,2,0,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,0,0,11,0,11,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,3,0,10,0,2,0
2014-11-30,0,0,0,0,0,0,20,0,0,1,0,0,0,12,3,0,0,0,0,0,0,0,0,3,0,0,0,3,1,0,0,0,0,32,0,20,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,4,1,12,2,0,0
2014-12-07,2,0,0,0,0,0,32,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,1,3,0,0,0,1,0,1,0,0,0,35,0,27,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1,1,0,0,2,1,9,1,0,0
2014-12-14,0,0,0,0,0,0,7,0,0,0,0,0,0,2,1,0,0,0,0,0,7,0,0,3,0,0,1,0,0,1,0,0,0,74,0,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,2,0,4,0,0,0
2014-12-21,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,50,0,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,1,0,0,0,1,0
2014-12-28,0,0,0,0,0,0,5,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,1,0,0,0,2,1,2,0,0,0,32,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0
2015-01-04,0,0,0,0,2,0,5,1,4,0,0,0,0,9,10,0,0,0,0,0,6,0,0,3,1,1,0,2,12,1,0,0,0,70,0,47,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,3,6,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,5,0,0,1,0,1,0,8,5,0,3,0,0,0,0,0,2,1,3,0,15,0
2015-01-11,0,0,0,0,0,0,21,0,0,0,0,0,0,6,4,1,0,0,0,0,8,1,0,3,0,1,0,1,10,2,0,0,0,46,0,76,2,0,0,6,0,0,0,0,1,0,0,0,0,0,2,0,4,6,0,0,1,0,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,3,0,1,0,6,0,0,0,0,0,5,0,2,0,20,0
2015-01-18,0,0,0,0,0,0,33,0,0,0,0,0,0,23,6,0,0,0,0,0,8,0,1,7,1,3,1,0,4,6,1,0,0,51,0,76,2,0,0,20,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,4,0,0,1,0,0,0,2,8,0,2,0,3,0,0,0,15,2,5,0,10,0
2015-01-25,0,0,0,1,2,0,42,0,0,0,0,0,4,17,11,7,0,0,0,0,15,0,0,6,1,1,1,1,6,18,0,0,0,113,0,63,4,0,0,13,0,0,0,1,1,2,0,0,0,0,1,1,5,3,1,1,0,0,4,0,1,0,1,0,2,3,2,0,0,0,0,0,5,0,0,2,0,2,2,6,10,0,2,1,1,1,0,0,14,2,6,0,20,0
2015-02-01,2,1,0,1,0,0,27,1,0,1,0,0,1,38,9,2,0,0,1,0,27,0,0,26,0,4,1,0,8,22,0,0,0,109,0,31,0,2,0,14,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,2,1,0,9,1,0,0,2,1,2,2,2,0,3,1,0,0,4,0,0,1,0,1,2,5,4,0,0,0,1,0,0,0,18,9,2,2,14,0
2015-02-08,4,0,0,0,1,0,29,0,0,0,0,0,0,23,16,3,0,0,1,0,22,0,0,17,1,3,0,0,6,6,0,0,0,115,1,12,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,31,4,2,1,3,0,3,1,0,0,6,0,2,6,1,0,0,0,1,0,3,0,0,2,1,1,4,8,4,0,0,0,4,2,0,0,15,3,3,1,9,0
2015-02-15,2,0,1,2,0,0,26,1,4,0,1,0,2,43,7,0,0,1,1,0,39,0,0,15,1,1,0,0,4,6,0,0,0,123,0,10,3,0,0,17,0,0,0,2,0,0,0,0,0,0,1,1,30,2,0,6,2,0,5,1,0,0,16,0,2,4,3,0,3,0,0,0,1,0,0,2,0,3,3,12,6,0,1,0,0,4,0,0,17,1,2,6,4,0
2015-02-22,1,1,0,5,3,0,21,4,8,0,1,0,1,52,13,0,0,0,3,0,37,1,1,8,3,1,1,0,9,8,0,0,0,149,1,8,8,0,0,14,2,0,0,0,0,0,0,0,0,0,1,1,41,0,0,20,5,0,1,0,1,0,23,0,2,10,4,0,5,0,2,0,1,0,0,6,2,3,8,2,15,0,3,1,1,0,0,0,24,1,4,33,7,0
2015-03-01,1,0,0,1,5,0,10,10,4,6,0,1,2,127,16,1,0,0,0,0,44,2,2,10,5,6,0,2,8,18,1,0,1,193,1,4,5,1,0,20,0,1,0,4,2,2,0,0,0,0,0,1,69,1,4,11,7,1,10,1,4,2,35,1,1,53,7,5,18,1,1,0,5,0,1,7,0,4,25,12,24,1,3,3,4,6,1,0,39,4,7,11,7,1
2015-03-08,3,5,0,8,6,0,15,4,7,9,0,0,3,236,15,1,0,0,1,0,71,1,2,17,8,7,0,2,13,25,2,0,1,235,0,6,13,2,0,15,2,1,0,1,0,3,0,0,6,0,3,0,114,3,3,15,2,3,10,1,1,0,45,1,7,78,17,0,37,0,0,0,5,0,0,10,3,5,12,13,33,0,6,5,14,4,2,0,19,1,12,26,8,0
2015-03-15,6,2,0,7,8,0,2,7,3,20,0,0,0,109,27,6,0,0,0,0,63,0,1,10,16,36,0,1,11,30,0,0,3,285,1,1,19,4,0,36,2,0,0,4,1,3,0,0,1,0,6,0,95,0,5,9,6,5,12,0,2,1,29,1,4,60,11,0,43,0,0,0,7,0,2,15,5,8,13,21,25,0,6,6,18,4,2,0,12,6,16,22,16,0
