geocode,name_muni,name_region,code_region,name_macro,code_macro,state
2704005,Junqueiro,5ª Região de Saúde,27005,1ª Macrorregião de Saúde,2704,AL
2704104,Lagoa da Canoa,7ª Região de Saúde,27007,2ª Macrorregião de Saúde,2703,AL
2704203,Limoeiro de Anadia,7ª Região de Saúde,27007,2ª Macrorregião de Saúde,2703,AL
3139904,Maria da Fé,Itajubá,31003,Sul,3101,MG
3140506,Martinho Campos,Bom Despacho,31028,Oeste,3105,MG
3141405,Medina,Itaobim,31065,Nordeste,3111,MG
3142205,Miraí,Muriaé,31045,Sudeste,3107,MG
3142254,Miravânia,Manga,31076,Norte,3108,MG
3142403,Moema,Bom Despacho,31028,Oeste,3105,MG
2704302,Maceió,1ª Região de Saúde,27001,1ª Macrorregião de Saúde,2704,AL
2704401,Major Isidoro,7ª Região de Saúde,27007,2ª Macrorregião de Saúde,2703,AL
2502003,Belém do Brejo do Cruz,8ª Região,25008,Sertão/Alto Sertão,2501,PB
2704500,Maragogi,2ª Região de Saúde,27002,1ª Macrorregião de Saúde,2704,AL
2704609,Maravilha,9ª Região de Saúde,27009,2ª Macrorregião de Saúde,2703,AL
2704708,Marechal Deodoro,1ª Região de Saúde,27001,1ª Macrorregião de Saúde,2704,AL
3142502,Monjolos,Curvelo,31019,Centro,3103,MG
3142809,Monte Alegre de Minas,Uberlândia / Araguari,31075,Triângulo do Norte,3113,MG
3142908,Monte Azul,Janaúba/Monte Azul,31052,Norte,3108,MG
2704807,Maribondo,8ª Região de Saúde,27008,2ª Macrorregião de Saúde,2703,AL
2704906,Mar Vermelho,4ª Região de Saúde,27004,1ª Macrorregião de Saúde,2704,AL
2705002,Mata Grande,10ª Região de Saúde,27010,2ª Macrorregião de Saúde,2703,AL
2705101,Matriz de Camaragibe,2ª Região de Saúde,27002,1ª Macrorregião de Saúde,2704,AL
2705200,Messias,1ª Região de Saúde,27001,1ª Macrorregião de Saúde,2704,AL
2706448,Paripueira,1ª Região de Saúde,27001,1ª Macrorregião de Saúde,2704,AL
2705309,Minador do Negrão,8ª Região de Saúde,27008,2ª Macrorregião de Saúde,2703,AL
2705507,Murici,3ª Região de Saúde,27003,1ª Macrorregião de Saúde,2704,AL
2705606,Novo Lino,3ª Região de Saúde,27003,1ª Macrorregião de Saúde,2704,AL
2705705,Olho d'Água das Flores,9ª Região de Saúde,27009,2ª Macrorregião de Saúde,2703,AL
2705804,Olho d'Água do Casado,10ª Região de Saúde,27010,2ª Macrorregião de Saúde,2703,AL
2705903,Olho d'Água Grande,7ª Região de Saúde,27007,2ª Macrorregião de Saúde,2703,AL
3143104,Monte Carmelo,Patrocínio / Monte Carmelo,31074,Triângulo do Norte,3113,MG
3143203,Monte Santo de Minas,São Sebastião do Paraíso,31009,Sul,3101,MG
3143302,Montes Claros,Montes Claros,31084,Norte,3108,MG
2706109,Ouro Branco,9ª Região de Saúde,27009,2ª Macrorregião de Saúde,2703,AL
2612455,Santa Cruz,Ouricuri,26007,Vale do S.Francisco e Araripe,2605,PE
2706208,Palestina,9ª Região de Saúde,27009,2ª Macrorregião de Saúde,2703,AL
2706307,Palmeira dos Índios,8ª Região de Saúde,27008,2ª Macrorregião de Saúde,2703,AL
2706406,Pão de Açúcar,9ª Região de Saúde,27009,2ª Macrorregião de Saúde,2703,AL
2706505,Passo de Camaragibe,2ª Região de Saúde,27002,1ª Macrorregião de Saúde,2704,AL
2706604,Paulo Jacinto,4ª Região de Saúde,27004,1ª Macrorregião de Saúde,2704,AL
3143450,Montezuma,Taiobeiras,31085,Norte,3108,MG
3144201,Nacip Raydan,Governador Valadares,31036,Leste,3106,MG
3144904,Nova Módica,Itambacuri,31096,Nordeste,3111,MG
3145455,Olhos-d'Água,Bocaiúva,31083,Norte,3108,MG
3145604,Oliveira,Oliveira/Santo Antônio do Amparo,31088,Oeste,3105,MG
2706802,Piaçabuçu,6ª Região de Saúde,27006,1ª Macrorregião de Saúde,2704,AL
2706901,Pilar,1ª Região de Saúde,27001,1ª Macrorregião de Saúde,2704,AL
2707008,Pindoba,4ª Região de Saúde,27004,1ª Macrorregião de Saúde,2704,AL
2707107,Piranhas,10ª Região de Saúde,27010,2ª Macrorregião de Saúde,2703,AL
2707206,Poço das Trincheiras,9ª Região de Saúde,27009,2ª Macrorregião de Saúde,2703,AL
2504009,Campina Grande,16ª Região,25016,Campina Grande,2502,PB
3146305,Padre Paraíso,Padre Paraíso,31067,Nordeste,3111,MG
3146404,Paineiras,Sete Lagoas,31024,Centro,3103,MG
2707305,Porto Calvo,2ª Região de Saúde,27002,1ª Macrorregião de Saúde,2704,AL
2707404,Porto de Pedras,2ª Região de Saúde,27002,1ª Macrorregião de Saúde,2704,AL
2707503,Porto Real do Colégio,6ª Região de Saúde,27006,1ª Macrorregião de Saúde,2704,AL
2707602,Quebrangulo,4ª Região de Saúde,27004,1ª Macrorregião de Saúde,2704,AL
2707701,Rio Largo,1ª Região de Saúde,27001,1ª Macrorregião de Saúde,2704,AL
2505204,Cuitegi,2ª Região,25002,João Pessoa,2503,PB
2707800,Roteiro,5ª Região de Saúde,27005,1ª Macrorregião de Saúde,2704,AL
2707909,Santa Luzia do Norte,1ª Região de Saúde,27001,1ª Macrorregião de Saúde,2704,AL
2708006,Santana do Ipanema,9ª Região de Saúde,27009,2ª Macrorregião de Saúde,2703,AL
2708105,Santana do Mundaú,3ª Região de Saúde,27003,1ª Macrorregião de Saúde,2704,AL
2708709,São Miguel dos Milagres,2ª Região de Saúde,27002,1ª Macrorregião de Saúde,2704,AL
3146503,Pains,Formiga,31030,Oeste,3105,MG
2708204,São Brás,6ª Região de Saúde,27006,1ª Macrorregião de Saúde,2704,AL
2708303,São José da Laje,3ª Região de Saúde,27003,1ª Macrorregião de Saúde,2704,AL
2708402,São José da Tapera,9ª Região de Saúde,27009,2ª Macrorregião de Saúde,2703,AL
2708501,São Luís do Quitunde,2ª Região de Saúde,27002,1ª Macrorregião de Saúde,2704,AL
2708600,São Miguel dos Campos,5ª Região de Saúde,27005,1ª Macrorregião de Saúde,2704,AL
3147709,Passa Tempo,Oliveira/Santo Antônio do Amparo,31088,Oeste,3105,MG
3147808,Passa-Vinte,Lima Duarte,31090,Sudeste,3107,MG
2708808,São Sebastião,7ª Região de Saúde,27007,2ª Macrorregião de Saúde,2703,AL
2708907,Satuba,1ª Região de Saúde,27001,1ª Macrorregião de Saúde,2704,AL
2708956,Senador Rui Palmeira,9ª Região de Saúde,27009,2ª Macrorregião de Saúde,2703,AL
2802007,Divina Pastora,Aracaju,28001,Macro Única,2801,SE
2505600,Diamante,7ª Região,25007,Sertão/Alto Sertão,2501,PB
2709004,Tanque d'Arca,8ª Região de Saúde,27008,2ª Macrorregião de Saúde,2703,AL
2800704,Brejo Grande,Propriá,28007,Macro Única,2801,SE
3147907,Passos,Passos,31092,Sul,3101,MG
3148004,Patos de Minas,Patos de Minas,31057,Noroeste,3109,MG
3148103,Patrocínio,Patrocínio / Monte Carmelo,31074,Triângulo do Norte,3113,MG
2709103,Taquarana,7ª Região de Saúde,27007,2ª Macrorregião de Saúde,2703,AL
2709152,Teotônio Vilela,5ª Região de Saúde,27005,1ª Macrorregião de Saúde,2704,AL
2709202,Traipu,7ª Região de Saúde,27007,2ª Macrorregião de Saúde,2703,AL
2709301,União dos Palmares,3ª Região de Saúde,27003,1ª Macrorregião de Saúde,2704,AL
2709400,Viçosa,4ª Região de Saúde,27004,1ª Macrorregião de Saúde,2704,AL
3148301,Paula Cândido,Viçosa,31061,Leste do Sul,3110,MG
3150570,Pintópolis,Brasília de Minas/São Francisco,31049,Norte,3108,MG
3152402,Poté,Teófilo Otoni / Malacacheta,31099,Nordeste,3111,MG
3155207,Rio Espera,Conselheiro Lafaiete,31079,Centro Sul,3102,MG
3155405,Rio Novo,Juiz de Fora,31097,Sudeste,3107,MG
3155504,Rio Paranaíba,São Gotardo,31082,Noroeste,3109,MG
2800308,Aracaju,Aracaju,28001,Macro Única,2801,SE
2800407,Arauá,Estância,28002,Macro Única,2801,SE
2800506,Areia Branca,Itabaiana,28003,Macro Única,2801,SE
2800605,Barra dos Coqueiros,Aracaju,28001,Macro Única,2801,SE
2800670,Boquim,Estância,28002,Macro Única,2801,SE
3155603,Rio Pardo de Minas,Taiobeiras,31085,Norte,3108,MG
3155702,Rio Piracicaba,João Monlevade,31023,Centro,3103,MG
2801009,Campo do Brito,Itabaiana,28003,Macro Única,2801,SE
2801108,Canhoba,Propriá,28007,Macro Única,2801,SE
2801504,Carmópolis,Nossa Senhora do Socorro,28006,Macro Única,2801,SE
2801603,Cedro de São João,Propriá,28007,Macro Única,2801,SE
2802205,Feira Nova,Nossa Senhora da Glória,28005,Macro Única,2801,SE
2802304,Frei Paulo,Itabaiana,28003,Macro Única,2801,SE
3155801,Rio Pomba,Ubá,31048,Sudeste,3107,MG
3155900,Rio Preto,Lima Duarte,31090,Sudeste,3107,MG
3157708,Santa Juliana,Araxá,31070,Triângulo do Sul,3112,MG
2802700,Ilha das Flores,Propriá,28007,Macro Única,2801,SE
2802809,Indiaroba,Estância,28002,Macro Única,2801,SE
2802908,Itabaiana,Itabaiana,28003,Macro Única,2801,SE
2803104,Itabi,Nossa Senhora da Glória,28005,Macro Única,2801,SE
2803302,Japaratuba,Nossa Senhora do Socorro,28006,Macro Única,2801,SE
3157807,Santa Luzia,Belo Horizonte/ Nova Lima/ Caeté,31016,Centro,3103,MG
3158003,Santa Maria de Itabira,Itabira,31021,Centro,3103,MG
3158201,Santa Maria do Suaçuí,Santa Maria do Suaçuí,31081,Leste,3106,MG
3158508,Santana de Pirapama,Sete Lagoas,31024,Centro,3103,MG
3158607,Santana do Deserto,Juiz de Fora,31097,Sudeste,3107,MG
2803708,Macambira,Itabaiana,28003,Macro Única,2801,SE
2803807,Malhada dos Bois,Propriá,28007,Macro Única,2801,SE
2803906,Malhador,Itabaiana,28003,Macro Única,2801,SE
2804003,Maruim,Nossa Senhora do Socorro,28006,Macro Única,2801,SE
2804102,Moita Bonita,Itabaiana,28003,Macro Única,2801,SE
2804300,Muribeca,Propriá,28007,Macro Única,2801,SE
3159407,Santa Rita de Ibitipoca,Barbacena,31013,Centro Sul,3102,MG
3161007,São Domingos do Prata,João Monlevade,31023,Centro,3103,MG
3161106,São Francisco,Brasília de Minas/São Francisco,31049,Norte,3108,MG
2804409,Neópolis,Propriá,28007,Macro Única,2801,SE
2805604,Porto da Folha,Nossa Senhora da Glória,28005,Macro Única,2801,SE
2804458,Nossa Senhora Aparecida,Itabaiana,28003,Macro Única,2801,SE
2804706,Nossa Senhora de Lourdes,Propriá,28007,Macro Única,2801,SE
2805208,Pinhão,Itabaiana,28003,Macro Única,2801,SE
2804805,Nossa Senhora do Socorro,Nossa Senhora do Socorro,28006,Macro Única,2801,SE
5200134,Acreúna,Sudoeste I,52015,Sudoeste,5206,GO
2804904,Pacatuba,Propriá,28007,Macro Única,2801,SE
2805703,Propriá,Propriá,28007,Macro Única,2801,SE
2805000,Pedra Mole,Itabaiana,28003,Macro Única,2801,SE
2805109,Pedrinhas,Estância,28002,Macro Única,2801,SE
2805307,Pirambu,Nossa Senhora do Socorro,28006,Macro Única,2801,SE
2805406,Poço Redondo,Nossa Senhora da Glória,28005,Macro Única,2801,SE
2805901,Riachuelo,Aracaju,28001,Macro Única,2801,SE
2806008,Ribeirópolis,Itabaiana,28003,Macro Única,2801,SE
2806107,Rosário do Catete,Nossa Senhora do Socorro,28006,Macro Única,2801,SE
3161908,São Gonçalo do Rio Abaixo,Itabira,31021,Centro,3103,MG
3162005,São Gonçalo do Sapucaí,Varginha,31012,Sul,3101,MG
3162104,São Gotardo,São Gotardo,31082,Noroeste,3109,MG
2806206,Salgado,Lagarto,28004,Macro Única,2801,SE
2806305,Santa Luzia do Itanhy,Estância,28002,Macro Única,2801,SE
2806602,Santo Amaro das Brotas,Nossa Senhora do Socorro,28006,Macro Única,2801,SE
2509701,Monteiro,5ª Região,25005,Campina Grande,2502,PB
2806701,São Cristóvão,Aracaju,28001,Macro Única,2801,SE
3127008,Fronteira,Frutal / Iturama,31071,Triângulo do Sul,3112,MG
2806800,São Domingos,Itabaiana,28003,Macro Única,2801,SE
2806909,São Francisco,Propriá,28007,Macro Única,2801,SE
2900207,Abaré,Paulo Afonso,29017,Norte,2913,BA
2807006,São Miguel do Aleixo,Itabaiana,28003,Macro Única,2801,SE
2904704,Buerarema,Itabuna,29012,Sul,2910,BA
2807105,Simão Dias,Lagarto,28004,Macro Única,2801,SE
2807204,Siriri,Nossa Senhora do Socorro,28006,Macro Única,2801,SE
2807501,Tomar do Geru,Estância,28002,Macro Única,2801,SE
2807600,Umbaúba,Estância,28002,Macro Única,2801,SE
2900108,Abaíra,Seabra,29023,Centro-Leste,2917,BA
2510808,Patos,6ª Região,25006,Sertão/Alto Sertão,2501,PB
2511103,Pedra Lavrada,4ª Região,25004,Campina Grande,2502,PB
2900306,Acajutiba,Alagoinhas,29001,Nordeste,2914,BA
2900355,Adustina,Ribeira do Pombal,29019,Nordeste,2914,BA
2905156,Caetanos,Vitória da Conquista,29028,Sudoeste,2911,BA
3162203,São João Batista do Glória,Passos,31092,Sul,3101,MG
3162252,São João da Lagoa,Coração de Jesus,31050,Norte,3108,MG
2900405,Água Fria,Serrinha,29025,Centro-Leste,2917,BA
2900603,Aiquara,Jequié,29015,Sul,2910,BA
2900702,Alagoinhas,Alagoinhas,29001,Nordeste,2914,BA
2900900,Almadina,Itabuna,29012,Sul,2910,BA
2902203,Aramari,Alagoinhas,29001,Nordeste,2914,BA
2902252,Arataca,Ilhéus,29009,Sul,2910,BA
2901007,Amargosa,Santo Antônio de Jesus,29022,Leste,2915,BA
2901106,Amélia Rodrigues,Feira de Santana,29006,Centro-Leste,2917,BA
2901353,Andorinha,Senhor do Bonfim,29024,Norte,2913,BA
2901403,Angical,Barreiras,29002,Oeste,2912,BA
2901502,Anguera,Feira de Santana,29006,Centro-Leste,2917,BA
2901601,Antas,Ribeira do Pombal,29019,Nordeste,2914,BA
2512002,Pocinhos,16ª Região,25016,Campina Grande,2502,PB
2512101,Pombal,13ª Região,25013,Sertão/Alto Sertão,2501,PB
2512309,Princesa Isabel,11ª Região,25011,Sertão/Alto Sertão,2501,PB
2903235,Barro Alto,Irecê,29010,Centro - Norte,2918,BA
2901700,Antônio Cardoso,Feira de Santana,29006,Centro-Leste,2917,BA
2901809,Antônio Gonçalves,Senhor do Bonfim,29024,Norte,2913,BA
2901957,Apuarema,Jequié,29015,Sul,2910,BA
2512507,Queimadas,15ª Região,25015,Campina Grande,2502,PB
2902054,Araças,Alagoinhas,29001,Nordeste,2914,BA
2902302,Aratuípe,Santo Antônio de Jesus,29022,Leste,2915,BA
2902658,Banzaê,Ribeira do Pombal,29019,Nordeste,2914,BA
2902906,Barra do Choça,Vitória da Conquista,29028,Sudoeste,2911,BA
2903102,Barra do Rocha,Jequié,29015,Sul,2910,BA
4126652,Sulina,7ª RS Pato Branco,41007,Oeste,4108,PR
2903276,Barrocas,Serrinha,29025,Centro-Leste,2917,BA
2903300,Barro Preto,Itabuna,29012,Sul,2910,BA
2903607,Biritinga,Serrinha,29025,Centro-Leste,2917,BA
2903953,Bom Jesus da Serra,Vitória da Conquista,29028,Sudoeste,2911,BA
2904001,Boninal,Seabra,29023,Centro-Leste,2917,BA
2904050,Bonito,Itaberaba,29011,Centro-Leste,2917,BA
2904100,Boquira,Brumado,29003,Sudoeste,2911,BA
2904209,Botuporã,Brumado,29003,Sudoeste,2911,BA
2904308,Brejões,Jequié,29015,Sul,2910,BA
2904407,Brejolândia,Barreiras,29002,Oeste,2912,BA
2904852,Cabaceiras do Paraguaçu,Cruz das Almas,29005,Leste,2915,BA
2904902,Cachoeira,Cruz das Almas,29005,Leste,2915,BA
2905008,Caculé,Guanambi,29007,Sudoeste,2911,BA
2905107,Caém,Jacobina,29014,Centro - Norte,2918,BA
2905305,Cafarnaum,Irecê,29010,Centro - Norte,2918,BA
2514107,São João do Tigre,5ª Região,25005,Campina Grande,2502,PB
2905503,Caldeirão Grande,Jacobina,29014,Centro - Norte,2918,BA
2905701,Camaçari,Camaçari,29004,Leste,2915,BA
2905800,Camamu,Valença,29027,Sul,2910,BA
2905909,Campo Alegre de Lourdes,Juazeiro,29016,Norte,2913,BA
2906006,Campo Formoso,Senhor do Bonfim,29024,Norte,2913,BA
2906105,Canápolis,Santa Maria da Vitória,29021,Oeste,2912,BA
2906204,Canarana,Irecê,29010,Centro - Norte,2918,BA
2906303,Canavieiras,Ilhéus,29009,Sul,2910,BA
2906402,Candeal,Feira de Santana,29006,Centro-Leste,2917,BA
2906501,Candeias,Salvador,29020,Leste,2915,BA
2906600,Candiba,Guanambi,29007,Sudoeste,2911,BA
2906709,Cândido Sales,Vitória da Conquista,29028,Sudoeste,2911,BA
2906808,Cansanção,Serrinha,29025,Centro-Leste,2917,BA
2906824,Canudos,Juazeiro,29016,Norte,2913,BA
2907400,Catolândia,Barreiras,29002,Oeste,2912,BA
2906857,Capela do Alto Alegre,Feira de Santana,29006,Centro-Leste,2917,BA
3102050,Alto Caparaó,Manhuaçu,31059,Leste do Sul,3110,MG
2906873,Capim Grosso,Jacobina,29014,Centro - Norte,2918,BA
2907004,Cardeal da Silva,Alagoinhas,29001,Nordeste,2914,BA
2907301,Castro Alves,Santo Antônio de Jesus,29022,Leste,2915,BA
2907509,Catu,Alagoinhas,29001,Nordeste,2914,BA
3102100,Alto Rio Doce,Barbacena,31013,Centro Sul,3102,MG
2907608,Central,Irecê,29010,Centro - Norte,2918,BA
2907905,Cipó,Ribeira do Pombal,29019,Nordeste,2914,BA
2908002,Coaraci,Itabuna,29012,Sul,2910,BA
2908101,Cocos,Santa Maria da Vitória,29021,Oeste,2912,BA
2908200,Conceição da Feira,Cruz das Almas,29005,Leste,2915,BA
2908309,Conceição do Almeida,Santo Antônio de Jesus,29022,Leste,2915,BA
5214804,Nova Aurora,Estrada de Ferro,52005,Centro Sudeste,5210,GO
2908408,Conceição do Coité,Serrinha,29025,Centro-Leste,2917,BA
2910750,Fátima,Ribeira do Pombal,29019,Nordeste,2914,BA
2908507,Conceição do Jacuípe,Feira de Santana,29006,Centro-Leste,2917,BA
2909505,Cravolândia,Jequié,29015,Sul,2910,BA
2909604,Crisópolis,Alagoinhas,29001,Nordeste,2914,BA
2909703,Cristópolis,Barreiras,29002,Oeste,2912,BA
2513802,Santa Teresinha,6ª Região,25006,Sertão/Alto Sertão,2501,PB
2909802,Cruz das Almas,Cruz das Almas,29005,Leste,2915,BA
2909901,Curaçá,Juazeiro,29016,Norte,2913,BA
2910008,Dário Meira,Jequié,29015,Sul,2910,BA
2910057,Dias d'Ávila,Camaçari,29004,Leste,2915,BA
2910107,Dom Basílio,Brumado,29003,Sudoeste,2911,BA
2910206,Dom Macedo Costa,Santo Antônio de Jesus,29022,Leste,2915,BA
2910305,Elísio Medrado,Santo Antônio de Jesus,29022,Leste,2915,BA
2910404,Encruzilhada,Vitória da Conquista,29028,Sudoeste,2911,BA
2910503,Entre Rios,Alagoinhas,29001,Nordeste,2914,BA
2910602,Esplanada,Alagoinhas,29001,Nordeste,2914,BA
2910909,Firmino Alves,Itapetinga,29013,Sudoeste,2911,BA
2919157,Lapão,Irecê,29010,Centro - Norte,2918,BA
2911006,Floresta Azul,Itabuna,29012,Sul,2910,BA
2911204,Gandu,Valença,29027,Sul,2910,BA
2911253,Gavião,Feira de Santana,29006,Centro-Leste,2917,BA
2913101,Ibititá,Irecê,29010,Centro - Norte,2918,BA
2911402,Glória,Paulo Afonso,29017,Norte,2913,BA
2911501,Gongogi,Itabuna,29012,Sul,2910,BA
2911600,Governador Mangabeira,Cruz das Almas,29005,Leste,2915,BA
2911659,Guajeru,Brumado,29003,Sudoeste,2911,BA
2911857,Heliópolis,Ribeira do Pombal,29019,Nordeste,2914,BA
2912004,Ibiassucê,Guanambi,29007,Sudoeste,2911,BA
2912103,Ibicaraí,Itabuna,29012,Sul,2910,BA
2912202,Ibicoara,Brumado,29003,Sudoeste,2911,BA
2912608,Ibiquera,Itaberaba,29011,Centro-Leste,2917,BA
2913309,Ichu,Feira de Santana,29006,Centro-Leste,2917,BA
2920304,Malhada de Pedras,Brumado,29003,Sudoeste,2911,BA
2913804,Ipecaetá,Feira de Santana,29006,Centro-Leste,2917,BA
2913903,Ipiaú,Jequié,29015,Sul,2910,BA
2914109,Ipupiara,Ibotirama,29008,Oeste,2912,BA
2914208,Irajuba,Jequié,29015,Sul,2910,BA
2914307,Iramaia,Jequié,29015,Sul,2910,BA
3520806,Inúbia Paulista,Adamantina,35091,RRAS10,3533,SP
2914406,Iraquara,Seabra,29023,Centro-Leste,2917,BA
2914505,Irará,Feira de Santana,29006,Centro-Leste,2917,BA
2914604,Irecê,Irecê,29010,Centro - Norte,2918,BA
2914653,Itabela,Porto Seguro,29018,Extremo Sul,2916,BA
2914703,Itaberaba,Itaberaba,29011,Centro-Leste,2917,BA
2914802,Itabuna,Itabuna,29012,Sul,2910,BA
2914901,Itacaré,Ilhéus,29009,Sul,2910,BA
2915007,Itaeté,Itaberaba,29011,Centro-Leste,2917,BA
2915106,Itagi,Jequié,29015,Sul,2910,BA
2915205,Itagibá,Jequié,29015,Sul,2910,BA
2922854,Nova Redenção,Itaberaba,29011,Centro-Leste,2917,BA
2915304,Itagimirim,Porto Seguro,29018,Extremo Sul,2916,BA
2915502,Itajuípe,Itabuna,29012,Sul,2910,BA
2915700,Itamari,Jequié,29015,Sul,2910,BA
2916104,Itaparica,Salvador,29020,Leste,2915,BA
2916609,Itapitanga,Itabuna,29012,Sul,2910,BA
3162955,São José da Lapa,Vespasiano,31025,Centro,3103,MG
2916708,Itaquara,Jequié,29015,Sul,2910,BA
2916856,Itatim,Santo Antônio de Jesus,29022,Leste,2915,BA
2916906,Itiruçu,Jequié,29015,Sul,2910,BA
2917102,Itororó,Itapetinga,29013,Sudoeste,2911,BA
3518859,Guatapará,Aquífero Guarani,35132,RRAS13,3530,SP
3166808,Serra do Salitre,Patos de Minas,31057,Noroeste,3109,MG
3529708,Miguelópolis,Alta Mogiana,35083,RRAS13,3530,SP
3169505,Tumiritinga,Governador Valadares,31036,Leste,3106,MG
3169604,Tupaciguara,Uberlândia / Araguari,31075,Triângulo do Norte,3113,MG
3171600,Virgem da Lapa,Araçuaí,31064,Jequitinhonha,3104,MG
3171808,Virginópolis,Guanhães,31020,Centro,3103,MG
3171907,Virgolândia,Governador Valadares,31036,Leste,3106,MG
3204559,Santa Maria de Jetibá,Metropolitana,32002,Metropolitana,3207,ES
3204609,Santa Teresa,Metropolitana,32002,Metropolitana,3207,ES
3204658,São Domingos do Norte,Central,32001,Central,3208,ES
2917300,Ituberá,Valença,29027,Sul,2910,BA
2917334,Iuiú,Guanambi,29007,Sudoeste,2911,BA
2918308,Jitaúna,Jequié,29015,Sul,2910,BA
2918357,João Dourado,Irecê,29010,Centro - Norte,2918,BA
2931509,Teofilândia,Serrinha,29025,Centro-Leste,2917,BA
2918506,Jussara,Irecê,29010,Centro - Norte,2918,BA
2918704,Lafaiete Coutinho,Jequié,29015,Sul,2910,BA
2919009,Lajedinho,Itaberaba,29011,Centro-Leste,2917,BA
2608750,Lagoa Grande,Petrolina,26009,Vale do S.Francisco e Araripe,2605,PE
2919058,Lajedo do Tabocal,Jequié,29015,Sul,2910,BA
3204708,São Gabriel da Palha,Central,32001,Central,3208,ES
3202553,Ibitirama,Sul,32004,Sul,3205,ES
3202652,Irupi,Sul,32004,Sul,3205,ES
3202702,Itaguaçu,Metropolitana,32002,Metropolitana,3207,ES
3202801,Itapemirim,Sul,32004,Sul,3205,ES
3203346,Marechal Floriano,Metropolitana,32002,Metropolitana,3207,ES
3203353,Marilândia,Central,32001,Central,3208,ES
3205002,Serra,Metropolitana,32002,Metropolitana,3207,ES
2919207,Lauro de Freitas,Salvador,29020,Leste,2915,BA
2919306,Lençóis,Seabra,29023,Centro-Leste,2917,BA
2919405,Licínio de Almeida,Guanambi,29007,Sudoeste,2911,BA
2919504,Livramento de Nossa Senhora,Brumado,29003,Sudoeste,2911,BA
2919553,Luís Eduardo Magalhães,Barreiras,29002,Oeste,2912,BA
2919603,Macajuba,Itaberaba,29011,Centro-Leste,2917,BA
2919702,Macarani,Itapetinga,29013,Sudoeste,2911,BA
2919801,Macaúbas,Brumado,29003,Sudoeste,2911,BA
2919900,Macururé,Paulo Afonso,29017,Norte,2913,BA
2919926,Madre de Deus,Salvador,29020,Leste,2915,BA
2609907,Ouricuri,Ouricuri,26007,Vale do S.Francisco e Araripe,2605,PE
2919959,Maetinga,Vitória da Conquista,29028,Sudoeste,2911,BA
